"","Entity","Code","SDG","Year","value","value_norm"
"1802","Iran","IRN","14_1_1_2",2019,5.04,0.942919320835128
"1803","Iraq","IRQ","14_1_1_2",2001,10,0.886700065740258
"1804","Iraq","IRQ","14_1_1_2",2002,5,0.943372701924603
"1805","Iraq","IRQ","14_1_1_2",2004,30,0.660009521002879
"1806","Iraq","IRQ","14_1_1_2",2005,10,0.886700065740258
"1807","Iraq","IRQ","14_1_1_2",2006,62.5,0.291637385804638
"1808","Iraq","IRQ","14_1_1_2",2007,60,0.31997370389681
"1809","Iraq","IRQ","14_1_1_2",2008,35,0.603336884818534
"1810","Iraq","IRQ","14_1_1_2",2009,5,0.943372701924603
"1811","Ireland","IRL","14_1_1_2",2000,5.69,0.935551878131163
"1812","Ireland","IRL","14_1_1_2",2001,1.69,0.980889987078639
"1813","Ireland","IRL","14_1_1_2",2002,6.48,0.926597601614037
"1814","Ireland","IRL","14_1_1_2",2003,9.32,0.894407544261329
"1815","Ireland","IRL","14_1_1_2",2004,11.01,0.87525219323102
"1816","Ireland","IRL","14_1_1_2",2005,5.34,0.939518962664067
"1817","Ireland","IRL","14_1_1_2",2006,0.72,0.991884478498402
"1818","Ireland","IRL","14_1_1_2",2007,4.22,0.95221363316936
"1819","Ireland","IRL","14_1_1_2",2008,3.04,0.965588375308866
"1820","Ireland","IRL","14_1_1_2",2009,6.92,0.921610409629814
"1821","Ireland","IRL","14_1_1_2",2010,1.36,0.984630381066806
"1822","Ireland","IRL","14_1_1_2",2011,5.05,0.942805975562759
"1823","Ireland","IRL","14_1_1_2",2012,9.82,0.888740280642894
"1824","Ireland","IRL","14_1_1_2",2013,2.75,0.968875388207558
"1825","Ireland","IRL","14_1_1_2",2014,5.14,0.941785868111441
"1826","Ireland","IRL","14_1_1_2",2015,6.41,0.927391018520617
"1827","Ireland","IRL","14_1_1_2",2016,3.41,0.961394600231224
"1828","Ireland","IRL","14_1_1_2",2017,5.39,0.938952236302224
"1829","Ireland","IRL","14_1_1_2",2018,2.11,0.976129485639154
"1830","Ireland","IRL","14_1_1_2",2019,1.81,0.979529843810215
"1831","Israel","ISR","14_1_1_2",2000,5.57,0.936912021399587
"1832","Israel","ISR","14_1_1_2",2001,1.68,0.981003332351008
"1833","Israel","ISR","14_1_1_2",2002,0.82,0.990751025774715
"1834","Israel","ISR","14_1_1_2",2003,1.4,0.984176999977331
"1835","Israel","ISR","14_1_1_2",2004,0.55,0.99381134812867
"1836","Israel","ISR","14_1_1_2",2005,1.2,0.986443905424705
"1837","Israel","ISR","14_1_1_2",2006,1.16,0.98689728651418
"1838","Israel","ISR","14_1_1_2",2007,0.27,0.996985015754993
"1839","Israel","ISR","14_1_1_2",2008,0.75,0.991544442681296
"1840","Israel","ISR","14_1_1_2",2009,2.64,0.970122186203613
"1841","Israel","ISR","14_1_1_2",2010,1.55,0.982476820891801
"1842","Israel","ISR","14_1_1_2",2011,1.27,0.985650488518124
"1843","Israel","ISR","14_1_1_2",2013,1.46,0.983496928343119
"1844","Israel","ISR","14_1_1_2",2014,1.59,0.982023439802326
"1845","Israel","ISR","14_1_1_2",2015,0.61,0.993131276494457
"1846","Israel","ISR","14_1_1_2",2016,2.38,0.973069163285199
"1847","Israel","ISR","14_1_1_2",2019,0.27,0.996985015754993
"1848","Italy","ITA","14_1_1_2",2000,1.03,0.988370775054973
"1849","Italy","ITA","14_1_1_2",2001,1.12,0.987350667603654
"1850","Italy","ITA","14_1_1_2",2002,0.89,0.989957608868134
"1851","Italy","ITA","14_1_1_2",2003,0.25,0.99721170629973
"1852","Italy","ITA","14_1_1_2",2004,1.51,0.982930201981275
"1853","Italy","ITA","14_1_1_2",2005,3.45,0.96094121914175
"1854","Italy","ITA","14_1_1_2",2006,1.91,0.978396391086528
"1855","Italy","ITA","14_1_1_2",2007,0.43,0.995171491397094
"1856","Italy","ITA","14_1_1_2",2008,1.08,0.987804048693129
"1857","Italy","ITA","14_1_1_2",2009,1.3,0.985310452701018
"1858","Italy","ITA","14_1_1_2",2010,1.49,0.983156892526013
"1859","Italy","ITA","14_1_1_2",2011,0.84,0.990524335229978
"1860","Italy","ITA","14_1_1_2",2012,0.64,0.992791240677351
"1861","Italy","ITA","14_1_1_2",2013,5.08,0.942465939745653
"1862","Italy","ITA","14_1_1_2",2014,1.09,0.98769070342076
"1863","Italy","ITA","14_1_1_2",2015,1.23,0.986103869607599
"1864","Italy","ITA","14_1_1_2",2016,0.19,0.997891777933942
"1865","Italy","ITA","14_1_1_2",2017,0.13,0.998571849568154
"1866","Italy","ITA","14_1_1_2",2018,1.02,0.988484120327341
"1867","Italy","ITA","14_1_1_2",2019,0.17,0.99811846847868
"1868","Jamaica","JAM","14_1_1_2",2000,0.33,0.996304944120781
"1869","Jamaica","JAM","14_1_1_2",2001,0.34,0.996191598848412
"1870","Jamaica","JAM","14_1_1_2",2002,0.72,0.991884478498402
"1871","Jamaica","JAM","14_1_1_2",2003,1.38,0.984403690522068
"1872","Jamaica","JAM","14_1_1_2",2004,0.34,0.996191598848412
"1873","Jamaica","JAM","14_1_1_2",2005,0.52,0.994151383945776
"1874","Jamaica","JAM","14_1_1_2",2006,0.07,0.999251921202367
"1875","Jamaica","JAM","14_1_1_2",2007,0.09,0.999025230657629
"1876","Jamaica","JAM","14_1_1_2",2008,0.04,0.999591957019473
"1877","Jamaica","JAM","14_1_1_2",2009,1.81,0.979529843810215
"1878","Jamaica","JAM","14_1_1_2",2010,0.07,0.999251921202367
"1879","Jamaica","JAM","14_1_1_2",2011,0.03,0.999705302291841
"1880","Jamaica","JAM","14_1_1_2",2012,0.1,0.998911885385261
"1881","Jamaica","JAM","14_1_1_2",2013,0.11,0.998798540112892
"1882","Jamaica","JAM","14_1_1_2",2014,1.12,0.987350667603654
"1883","Jamaica","JAM","14_1_1_2",2015,0.65,0.992677895404983
"1884","Jamaica","JAM","14_1_1_2",2016,0.13,0.998571849568154
"1885","Jamaica","JAM","14_1_1_2",2017,0.07,0.999251921202367
"1886","Jamaica","JAM","14_1_1_2",2018,0.43,0.995171491397094
"1887","Jamaica","JAM","14_1_1_2",2019,0.47,0.994718110307619
"1888","Japan","JPN","14_1_1_2",2000,1.34,0.984857071611543
"1889","Japan","JPN","14_1_1_2",2001,1.97,0.977716319452316
"1890","Japan","JPN","14_1_1_2",2002,1.69,0.980889987078639
"1891","Japan","JPN","14_1_1_2",2003,2.45,0.972275746378619
"1892","Japan","JPN","14_1_1_2",2004,3.6,0.959241040056219
"1893","Japan","JPN","14_1_1_2",2005,1.33,0.984970416883912
"1894","Japan","JPN","14_1_1_2",2006,2.77,0.96864869766282
"1895","Japan","JPN","14_1_1_2",2007,1.21,0.986330560152336
"1896","Japan","JPN","14_1_1_2",2008,1.38,0.984403690522068
"1897","Japan","JPN","14_1_1_2",2009,2.09,0.976356176183891
"1898","Japan","JPN","14_1_1_2",2010,1.21,0.986330560152336
"1899","Japan","JPN","14_1_1_2",2011,1.34,0.984857071611543
"1900","Japan","JPN","14_1_1_2",2012,1.43,0.983836964160225
"1901","Japan","JPN","14_1_1_2",2013,1.48,0.983270237798381
"1902","Japan","JPN","14_1_1_2",2014,1.79,0.979756534354952
"1903","Japan","JPN","14_1_1_2",2015,2.16,0.975562759277311
"1904","Japan","JPN","14_1_1_2",2016,0.94,0.989390882506291
"1905","Japan","JPN","14_1_1_2",2017,1.39,0.9842903452497
"1906","Japan","JPN","14_1_1_2",2018,1.37,0.984517035794437
"1907","Japan","JPN","14_1_1_2",2019,1.16,0.98689728651418
"1908","Jersey","JEY","14_1_1_2",2000,21.97,0.751025774714937
"1909","Jersey","JEY","14_1_1_2",2001,2.27,0.974315961281255
"1910","Jersey","JEY","14_1_1_2",2002,51.14,0.420397615215469
"1911","Jersey","JEY","14_1_1_2",2003,46.59,0.471969714143223
"1912","Jersey","JEY","14_1_1_2",2005,2.27,0.974315961281255
"1913","Jersey","JEY","14_1_1_2",2006,40.91,0.536349828848639
"1914","Jersey","JEY","14_1_1_2",2007,27.27,0.690952780359531
"1915","Jersey","JEY","14_1_1_2",2008,59.09,0.330288123682361
"1916","Jersey","JEY","14_1_1_2",2009,10.23,0.884093124475778
"1917","Jersey","JEY","14_1_1_2",2010,38.64,0.562079205676331
"1918","Jersey","JEY","14_1_1_2",2011,29.55,0.66511005825947
"1919","Jersey","JEY","14_1_1_2",2012,40.91,0.536349828848639
"1920","Jersey","JEY","14_1_1_2",2013,38.64,0.562079205676331
"1921","Jersey","JEY","14_1_1_2",2014,54.55,0.381746877337746
"1922","Jersey","JEY","14_1_1_2",2015,38.64,0.562079205676331
"1923","Jersey","JEY","14_1_1_2",2016,36.36,0.587921927776392
"1924","Jersey","JEY","14_1_1_2",2017,40.91,0.536349828848639
"1925","Jersey","JEY","14_1_1_2",2018,11.36,0.871285108698116
"1926","Kenya","KEN","14_1_1_2",2000,0.57,0.993584657583932
"1927","Kenya","KEN","14_1_1_2",2001,2.38,0.973069163285199
"1928","Kenya","KEN","14_1_1_2",2002,7.9,0.910502572937683
"1929","Kenya","KEN","14_1_1_2",2003,9.79,0.889080316460001
"1930","Kenya","KEN","14_1_1_2",2004,0.37,0.995851563031306
"1931","Kenya","KEN","14_1_1_2",2005,1.15,0.987010631786548
"1932","Kenya","KEN","14_1_1_2",2006,0.05,0.999478611747104
"1933","Kenya","KEN","14_1_1_2",2007,6.17,0.930111305057466
"1934","Kenya","KEN","14_1_1_2",2008,9.82,0.888740280642894
"1935","Kenya","KEN","14_1_1_2",2009,3.61,0.959127694783851
"1936","Kenya","KEN","14_1_1_2",2010,0.16,0.998231813751048
"1937","Kenya","KEN","14_1_1_2",2012,1.68,0.981003332351008
"1938","Kenya","KEN","14_1_1_2",2013,4.1,0.953573776437785
"1939","Kenya","KEN","14_1_1_2",2014,3.68,0.95833427787727
"1940","Kenya","KEN","14_1_1_2",2015,4.25,0.951873597352254
"1941","Kenya","KEN","14_1_1_2",2016,5.34,0.939518962664067
"1942","Kenya","KEN","14_1_1_2",2017,4.66,0.947226441185138
"1943","Kenya","KEN","14_1_1_2",2018,1.4,0.984176999977331
"1944","Kenya","KEN","14_1_1_2",2019,0.45,0.994944800852356
"1945","Kuwait","KWT","14_1_1_2",2000,6.74,0.923650624532451
"1946","Kuwait","KWT","14_1_1_2",2001,0.88,0.990070954140503
"1947","Kuwait","KWT","14_1_1_2",2002,5.43,0.938498855212749
"1948","Kuwait","KWT","14_1_1_2",2003,0.59,0.993357967039195
"1949","Kuwait","KWT","14_1_1_2",2004,8.15,0.907668941128466
"1950","Kuwait","KWT","14_1_1_2",2005,1.83,0.979303153265477
"1951","Kuwait","KWT","14_1_1_2",2006,15.62,0.823000022669054
"1952","Kuwait","KWT","14_1_1_2",2007,1.98,0.977602974179947
"1953","Kuwait","KWT","14_1_1_2",2008,12.68,0.856323532745449
"1954","Kuwait","KWT","14_1_1_2",2009,3.96,0.955160610250946
"1955","Kuwait","KWT","14_1_1_2",2010,0.29,0.996758325210255
"1956","Kuwait","KWT","14_1_1_2",2011,8.14,0.907782286400834
"1957","Kuwait","KWT","14_1_1_2",2012,1.17,0.986783941241811
"1958","Kuwait","KWT","14_1_1_2",2013,3.96,0.955160610250946
"1959","Kuwait","KWT","14_1_1_2",2014,21.7,0.754086097068891
"1960","Kuwait","KWT","14_1_1_2",2015,7.33,0.916963253462698
"1961","Kuwait","KWT","14_1_1_2",2018,3.37,0.961847981320699
"1962","Kuwait","KWT","14_1_1_2",2019,0.88,0.990070954140503
"1983","Latvia","LVA","14_1_1_2",2000,0.81,0.990864371047084
"1984","Latvia","LVA","14_1_1_2",2001,0.46,0.994831455579988
"1985","Latvia","LVA","14_1_1_2",2002,4.08,0.953800466982522
"1986","Latvia","LVA","14_1_1_2",2003,17.48,0.801917802008478
"1987","Latvia","LVA","14_1_1_2",2004,2.79,0.968422007118083
"1988","Latvia","LVA","14_1_1_2",2005,15.2,0.827760524108539
"1989","Latvia","LVA","14_1_1_2",2006,4.11,0.953460431165416
"1990","Latvia","LVA","14_1_1_2",2007,8.39,0.904948654591617
"1991","Latvia","LVA","14_1_1_2",2008,26.77,0.696620043977966
"1992","Latvia","LVA","14_1_1_2",2009,5.28,0.940199034298279
"1993","Latvia","LVA","14_1_1_2",2010,5.43,0.938498855212749
"1994","Latvia","LVA","14_1_1_2",2011,7.37,0.916509872373223
"1995","Latvia","LVA","14_1_1_2",2012,2.82,0.968081971300977
"1996","Latvia","LVA","14_1_1_2",2013,2.86,0.967628590211502
"1997","Latvia","LVA","14_1_1_2",2014,1.97,0.977716319452316
"1998","Latvia","LVA","14_1_1_2",2015,3.22,0.963548160406229
"1999","Latvia","LVA","14_1_1_2",2016,1.56,0.982363475619432
"2000","Latvia","LVA","14_1_1_2",2017,1.8,0.979643189082583
"2001","Latvia","LVA","14_1_1_2",2018,1.79,0.979756534354952
"2002","Latvia","LVA","14_1_1_2",2019,3.82,0.956747444064108
"2010","Lebanon","LBN","14_1_1_2",2000,3.18,0.964001541495704
"2011","Lebanon","LBN","14_1_1_2",2001,4.08,0.953800466982522
"2012","Lebanon","LBN","14_1_1_2",2002,2.18,0.975336068732573
"2013","Lebanon","LBN","14_1_1_2",2003,9.53,0.892027293541586
"2014","Lebanon","LBN","14_1_1_2",2004,5.91,0.933058282139052
"2015","Lebanon","LBN","14_1_1_2",2005,1.57,0.982250130347063
"2016","Lebanon","LBN","14_1_1_2",2006,0.73,0.991771133226033
"2017","Lebanon","LBN","14_1_1_2",2007,22.2,0.748418833450457
"2018","Lebanon","LBN","14_1_1_2",2008,0.3,0.996644979937887
"2019","Lebanon","LBN","14_1_1_2",2010,1.94,0.978056355269422
"2020","Lebanon","LBN","14_1_1_2",2011,2.18,0.975336068732573
"2021","Lebanon","LBN","14_1_1_2",2012,1.98,0.977602974179947
"2022","Lebanon","LBN","14_1_1_2",2013,0.73,0.991771133226033
"2023","Lebanon","LBN","14_1_1_2",2016,0.73,0.991771133226033
"2024","Lebanon","LBN","14_1_1_2",2017,2.22,0.974882687643098
"2025","Lebanon","LBN","14_1_1_2",2019,0.81,0.990864371047084
"2026","Liberia","LBR","14_1_1_2",2000,3.2,0.963774850950967
"2027","Liberia","LBR","14_1_1_2",2001,1.4,0.984176999977331
"2028","Liberia","LBR","14_1_1_2",2002,1.61,0.981796749257588
"2029","Liberia","LBR","14_1_1_2",2003,1.26,0.985763833790493
"2030","Liberia","LBR","14_1_1_2",2004,4.44,0.949720037177249
"2031","Liberia","LBR","14_1_1_2",2005,1.39,0.9842903452497
"2032","Liberia","LBR","14_1_1_2",2006,0.56,0.993698002856301
"2033","Liberia","LBR","14_1_1_2",2007,0.81,0.990864371047084
"2034","Liberia","LBR","14_1_1_2",2008,7.52,0.914809693287693
"2035","Liberia","LBR","14_1_1_2",2009,1.49,0.983156892526013
"2036","Liberia","LBR","14_1_1_2",2010,1.36,0.984630381066806
"2037","Liberia","LBR","14_1_1_2",2011,0.77,0.991317752136558
"2038","Liberia","LBR","14_1_1_2",2012,1.21,0.986330560152336
"2039","Liberia","LBR","14_1_1_2",2013,1.59,0.982023439802326
"2040","Liberia","LBR","14_1_1_2",2014,1.62,0.98168340398522
"2041","Liberia","LBR","14_1_1_2",2015,1.28,0.985537143245755
"2042","Liberia","LBR","14_1_1_2",2016,1.75,0.980209915444427
"2043","Liberia","LBR","14_1_1_2",2017,1.37,0.984517035794437
"2044","Liberia","LBR","14_1_1_2",2018,0.74,0.991657787953664
"2045","Liberia","LBR","14_1_1_2",2019,9.22,0.895540996985016
"2046","Libya","LBY","14_1_1_2",2000,0.07,0.999251921202367
"2047","Libya","LBY","14_1_1_2",2001,0.15,0.998345159023417
"2048","Libya","LBY","14_1_1_2",2002,0.01,0.999931992836579
"2049","Libya","LBY","14_1_1_2",2003,0.14,0.998458504295786
"2050","Libya","LBY","14_1_1_2",2004,0.53,0.994038038673407
"2051","Libya","LBY","14_1_1_2",2005,0.11,0.998798540112892
"2052","Libya","LBY","14_1_1_2",2006,0.18,0.998005123206311
"2053","Libya","LBY","14_1_1_2",2007,0.28,0.996871670482624
"2054","Libya","LBY","14_1_1_2",2008,0.06,0.999365266474735
"2055","Libya","LBY","14_1_1_2",2009,0.04,0.999591957019473
"2056","Libya","LBY","14_1_1_2",2010,0.18,0.998005123206311
"2057","Libya","LBY","14_1_1_2",2011,0.2,0.997778432661574
"2058","Libya","LBY","14_1_1_2",2012,0.18,0.998005123206311
"2059","Libya","LBY","14_1_1_2",2013,0.03,0.999705302291841
"2060","Libya","LBY","14_1_1_2",2015,0.04,0.999591957019473
"2061","Libya","LBY","14_1_1_2",2016,0.01,0.999931992836579
"2062","Libya","LBY","14_1_1_2",2018,0.03,0.999705302291841
"2063","Libya","LBY","14_1_1_2",2019,0.11,0.998798540112892
"2064","Lithuania","LTU","14_1_1_2",2000,1.06,0.988030739237866
"2065","Lithuania","LTU","14_1_1_2",2001,1.43,0.983836964160225
"2066","Lithuania","LTU","14_1_1_2",2002,5.07,0.942579285018022
"2067","Lithuania","LTU","14_1_1_2",2003,28.73,0.674404370593703
"2068","Lithuania","LTU","14_1_1_2",2004,9.89,0.887946863736313
"2069","Lithuania","LTU","14_1_1_2",2005,14.86,0.831614263369075
"2070","Lithuania","LTU","14_1_1_2",2006,1.99,0.977489628907578
"2071","Lithuania","LTU","14_1_1_2",2007,14.43,0.836488110080928
"2072","Lithuania","LTU","14_1_1_2",2008,34.79,0.605717135538277
"2073","Lithuania","LTU","14_1_1_2",2009,4.31,0.951193525718042
"2074","Lithuania","LTU","14_1_1_2",2010,6.09,0.931018067236416
"2075","Lithuania","LTU","14_1_1_2",2011,22.01,0.750572393625462
"2076","Lithuania","LTU","14_1_1_2",2012,2.18,0.975336068732573
"2077","Lithuania","LTU","14_1_1_2",2013,6.47,0.926710946886405
"2078","Lithuania","LTU","14_1_1_2",2014,4.85,0.945072881010133
"2079","Lithuania","LTU","14_1_1_2",2015,5.37,0.939178926846961
"2080","Lithuania","LTU","14_1_1_2",2016,2.8,0.968308661845714
"2081","Lithuania","LTU","14_1_1_2",2017,4.48,0.949266656087775
"2082","Lithuania","LTU","14_1_1_2",2018,3.23,0.963434815133861
"2083","Lithuania","LTU","14_1_1_2",2019,3.79,0.957087479881214
"2084","Madagascar","MDG","14_1_1_2",2000,2.52,0.971482329472038
"2085","Madagascar","MDG","14_1_1_2",2001,1.41,0.984063654704962
"2086","Madagascar","MDG","14_1_1_2",2002,7.13,0.919230158910072
"2087","Madagascar","MDG","14_1_1_2",2003,3.36,0.961961326593068
"2088","Madagascar","MDG","14_1_1_2",2004,1.64,0.981456713440482
"2089","Madagascar","MDG","14_1_1_2",2005,2,0.97737628363521
"2090","Madagascar","MDG","14_1_1_2",2006,2.08,0.97646952145626
"2091","Madagascar","MDG","14_1_1_2",2007,2.95,0.966608482760184
"2092","Madagascar","MDG","14_1_1_2",2008,4.43,0.949833382449618
"2093","Madagascar","MDG","14_1_1_2",2009,0.78,0.99120440686419
"2094","Madagascar","MDG","14_1_1_2",2010,0.37,0.995851563031306
"2095","Madagascar","MDG","14_1_1_2",2011,1.27,0.985650488518124
"2096","Madagascar","MDG","14_1_1_2",2012,1.49,0.983156892526013
"2097","Madagascar","MDG","14_1_1_2",2013,1.08,0.987804048693129
"2098","Madagascar","MDG","14_1_1_2",2014,1.54,0.982590166164169
"2099","Madagascar","MDG","14_1_1_2",2015,1.31,0.985197107428649
"2100","Madagascar","MDG","14_1_1_2",2016,0.16,0.998231813751048
"2101","Madagascar","MDG","14_1_1_2",2017,1.74,0.980323260716796
"2102","Madagascar","MDG","14_1_1_2",2018,1,0.988710810872079
"2103","Madagascar","MDG","14_1_1_2",2019,4.67,0.947113095912769
"2104","Malaysia","MYS","14_1_1_2",2000,2.58,0.970802257837826
"2105","Malaysia","MYS","14_1_1_2",2001,2.67,0.969782150386507
"2106","Malaysia","MYS","14_1_1_2",2002,2.28,0.974202616008886
"2107","Malaysia","MYS","14_1_1_2",2003,6.23,0.929431233423254
"2108","Malaysia","MYS","14_1_1_2",2004,3.48,0.960601183324644
"2109","Malaysia","MYS","14_1_1_2",2005,2.75,0.968875388207558
"2110","Malaysia","MYS","14_1_1_2",2006,2.32,0.973749234919412
"2111","Malaysia","MYS","14_1_1_2",2007,5.46,0.938158819395643
"2112","Malaysia","MYS","14_1_1_2",2008,4.38,0.950400108811461
"2113","Malaysia","MYS","14_1_1_2",2009,3.79,0.957087479881214
"2114","Malaysia","MYS","14_1_1_2",2010,2.95,0.966608482760184
"2115","Malaysia","MYS","14_1_1_2",2011,1.51,0.982930201981275
"2116","Malaysia","MYS","14_1_1_2",2012,1.84,0.979189807993109
"2117","Malaysia","MYS","14_1_1_2",2013,1.36,0.984630381066806
"2118","Malaysia","MYS","14_1_1_2",2014,2.04,0.976922902545735
"2119","Malaysia","MYS","14_1_1_2",2015,3.26,0.963094779316755
"2120","Malaysia","MYS","14_1_1_2",2016,1.02,0.988484120327341
"2121","Malaysia","MYS","14_1_1_2",2017,2.59,0.970688912565457
"2122","Malaysia","MYS","14_1_1_2",2018,1.67,0.981116677623376
"2123","Malaysia","MYS","14_1_1_2",2019,1.68,0.981003332351008
"2124","Maldives","MDV","14_1_1_2",2000,0.72,0.991884478498402
"2125","Maldives","MDV","14_1_1_2",2001,1.67,0.981116677623376
"2126","Maldives","MDV","14_1_1_2",2002,1.14,0.987123977058917
"2127","Maldives","MDV","14_1_1_2",2003,1.95,0.977943009997053
"2128","Maldives","MDV","14_1_1_2",2004,2.95,0.966608482760184
"2129","Maldives","MDV","14_1_1_2",2005,4.16,0.952893704803573
"2130","Maldives","MDV","14_1_1_2",2006,1.52,0.982816856708907
"2131","Maldives","MDV","14_1_1_2",2007,1.16,0.98689728651418
"2132","Maldives","MDV","14_1_1_2",2008,0.33,0.996304944120781
"2133","Maldives","MDV","14_1_1_2",2009,0.16,0.998231813751048
"2134","Maldives","MDV","14_1_1_2",2010,1.18,0.986670595969442
"2135","Maldives","MDV","14_1_1_2",2011,0.26,0.997098361027362
"2136","Maldives","MDV","14_1_1_2",2012,0.15,0.998345159023417
"2137","Maldives","MDV","14_1_1_2",2013,0.85,0.990410989957609
"2138","Maldives","MDV","14_1_1_2",2014,1.81,0.979529843810215
"2139","Maldives","MDV","14_1_1_2",2015,0.63,0.99290458594972
"2140","Maldives","MDV","14_1_1_2",2016,1.66,0.981230022895745
"2141","Maldives","MDV","14_1_1_2",2017,1.38,0.984403690522068
"2142","Maldives","MDV","14_1_1_2",2018,0.44,0.995058146124725
"2143","Maldives","MDV","14_1_1_2",2019,0.45,0.994944800852356
"2144","Malta","MLT","14_1_1_2",2000,1.82,0.979416498537846
"2145","Malta","MLT","14_1_1_2",2001,0.19,0.997891777933942
"2146","Malta","MLT","14_1_1_2",2002,0.21,0.997665087389205
"2147","Malta","MLT","14_1_1_2",2003,0.42,0.995284836669463
"2148","Malta","MLT","14_1_1_2",2004,0.4,0.9955115272142
"2149","Malta","MLT","14_1_1_2",2005,0.26,0.997098361027362
"2150","Malta","MLT","14_1_1_2",2006,0.07,0.999251921202367
"2151","Malta","MLT","14_1_1_2",2007,0.11,0.998798540112892
"2152","Malta","MLT","14_1_1_2",2008,0.13,0.998571849568154
"2153","Malta","MLT","14_1_1_2",2009,1.18,0.986670595969442
"2154","Malta","MLT","14_1_1_2",2010,0.5,0.994378074490513
"2155","Malta","MLT","14_1_1_2",2011,1.73,0.980436605989164
"2156","Malta","MLT","14_1_1_2",2012,1.21,0.986330560152336
"2157","Malta","MLT","14_1_1_2",2013,2.82,0.968081971300977
"2158","Malta","MLT","14_1_1_2",2014,0.43,0.995171491397094
"2159","Malta","MLT","14_1_1_2",2015,0.04,0.999591957019473
"2160","Malta","MLT","14_1_1_2",2018,0.04,0.999591957019473
"2161","Malta","MLT","14_1_1_2",2019,0.2,0.997778432661574
"2162","Marshall Islands","MHL","14_1_1_2",2000,7.55,0.914469657470587
"2163","Marshall Islands","MHL","14_1_1_2",2001,3.29,0.962754743499649
"2164","Marshall Islands","MHL","14_1_1_2",2002,1.07,0.987917393965498
"2165","Marshall Islands","MHL","14_1_1_2",2003,1,0.988710810872079
"2166","Marshall Islands","MHL","14_1_1_2",2004,0.25,0.99721170629973
"2167","Marshall Islands","MHL","14_1_1_2",2005,0.39,0.995624872486569
"2168","Marshall Islands","MHL","14_1_1_2",2006,0.54,0.993924693401038
"2169","Marshall Islands","MHL","14_1_1_2",2007,2.61,0.97046222202072
"2170","Marshall Islands","MHL","14_1_1_2",2008,5.81,0.934191734862739
"2171","Marshall Islands","MHL","14_1_1_2",2009,2.08,0.97646952145626
"2172","Marshall Islands","MHL","14_1_1_2",2010,5.88,0.933398317956158
"2173","Marshall Islands","MHL","14_1_1_2",2011,2.58,0.970802257837826
"2174","Marshall Islands","MHL","14_1_1_2",2012,3.31,0.962528052954911
"2175","Marshall Islands","MHL","14_1_1_2",2013,2.64,0.970122186203613
"2176","Marshall Islands","MHL","14_1_1_2",2014,0.81,0.990864371047084
"2177","Marshall Islands","MHL","14_1_1_2",2015,0.71,0.991997823770771
"2178","Marshall Islands","MHL","14_1_1_2",2016,0.54,0.993924693401038
"2179","Marshall Islands","MHL","14_1_1_2",2017,0.99,0.988824156144447
"2180","Marshall Islands","MHL","14_1_1_2",2018,0.2,0.997778432661574
"2181","Marshall Islands","MHL","14_1_1_2",2019,0.17,0.99811846847868
"2182","Martinique","MTQ","14_1_1_2",2000,0.94,0.989390882506291
"2183","Martinique","MTQ","14_1_1_2",2001,8.54,0.903248475506087
"2184","Martinique","MTQ","14_1_1_2",2002,2,0.97737628363521
"2185","Martinique","MTQ","14_1_1_2",2003,31.63,0.641534241606783
"2186","Martinique","MTQ","14_1_1_2",2004,19,0.784689320608437
"2187","Martinique","MTQ","14_1_1_2",2005,4.08,0.953800466982522
"2188","Martinique","MTQ","14_1_1_2",2006,6.73,0.923763969804819
"2189","Martinique","MTQ","14_1_1_2",2007,15.1,0.828893976832226
"2190","Martinique","MTQ","14_1_1_2",2008,7.73,0.91242944256795
"2191","Martinique","MTQ","14_1_1_2",2009,11.85,0.86573119035205
"2192","Martinique","MTQ","14_1_1_2",2010,25.3,0.713281799016163
"2193","Martinique","MTQ","14_1_1_2",2011,1.15,0.987010631786548
"2194","Martinique","MTQ","14_1_1_2",2012,0.94,0.989390882506291
"2195","Martinique","MTQ","14_1_1_2",2013,8.74,0.900981570058713
"2196","Martinique","MTQ","14_1_1_2",2014,1.47,0.98338358307075
"2197","Martinique","MTQ","14_1_1_2",2015,8.26,0.90642214313241
"2198","Martinique","MTQ","14_1_1_2",2016,16.94,0.808038446716387
"2199","Martinique","MTQ","14_1_1_2",2017,2.75,0.968875388207558
"2200","Martinique","MTQ","14_1_1_2",2018,2.4,0.972842472740462
"2201","Martinique","MTQ","14_1_1_2",2019,2.01,0.977262938362841
"2202","Mauritania","MRT","14_1_1_2",2000,1.72,0.980549951261533
"2203","Mauritania","MRT","14_1_1_2",2001,7.39,0.916283181828486
"2204","Mauritania","MRT","14_1_1_2",2002,8.46,0.904155237685036
"2205","Mauritania","MRT","14_1_1_2",2003,24.56,0.721669349171446
"2206","Mauritania","MRT","14_1_1_2",2004,6.42,0.927277673248249
"2207","Mauritania","MRT","14_1_1_2",2005,2.63,0.970235531475982
"2208","Mauritania","MRT","14_1_1_2",2006,5.64,0.936118604493007
"2209","Mauritania","MRT","14_1_1_2",2007,14.34,0.837508217532247
"2210","Mauritania","MRT","14_1_1_2",2008,9.61,0.891120531362637
"2211","Mauritania","MRT","14_1_1_2",2009,5.71,0.935325187586426
"2212","Mauritania","MRT","14_1_1_2",2010,1.32,0.98508376215628
"2213","Mauritania","MRT","14_1_1_2",2011,1.72,0.980549951261533
