"","Country","Code","SDG","Year","Value"
"34310","Benin","BEN","14_5_1","2015",0.00034
"34410","Benin","BEN","14_5_1","2008",0.00034
"34510","Benin","BEN","14_5_1","2017",0.00034
"34610","Benin","BEN","14_5_1","2003",0.00034
"3474","Benin","BEN","14_5_1","2004",0.00034
"34810","Benin","BEN","14_5_1","2001",0.00034
"34910","Bermuda","BMU","14_5_1","2017",3.96821
"35010","Bermuda","BMU","14_5_1","2009",3.96821
"35110","Bermuda","BMU","14_5_1","2001",3.96821
"35210","Bermuda","BMU","14_5_1","2019",3.96821
"35310","Bermuda","BMU","14_5_1","2007",3.96821
"35410","Bermuda","BMU","14_5_1","2006",3.96821
"35510","Bermuda","BMU","14_5_1","2005",3.96821
"35610","Bermuda","BMU","14_5_1","2012",3.96821
"35710","Bermuda","BMU","14_5_1","2000",3.96821
"35811","Bermuda","BMU","14_5_1","2013",3.96821
"35911","Bermuda","BMU","14_5_1","2015",3.96821
"36011","Bermuda","BMU","14_5_1","2008",3.96821
"36111","Bermuda","BMU","14_5_1","2014",3.96821
"36211","Bermuda","BMU","14_5_1","2004",3.96821
"36311","Bermuda","BMU","14_5_1","2010",3.96821
"36411","Bermuda","BMU","14_5_1","2018",3.96821
"36511","Bermuda","BMU","14_5_1","2011",3.96821
"36611","Bermuda","BMU","14_5_1","2016",3.96821
"36711","Bermuda","BMU","14_5_1","2002",3.96821
"36811","Bermuda","BMU","14_5_1","2003",3.96821
"37111","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2007",43.69393
"37211","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2019",43.69393
"37311","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2018",43.69393
"37411","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2017",43.69393
"37511","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2008",43.69393
"37611","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2005",43.69393
"37710","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2011",43.69393
"37811","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2014",43.69393
"37911","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2006",43.69393
"38011","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2003",43.69393
"38111","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2015",43.69393
"38211","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2009",43.69393
"38311","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2010",43.69393
"38411","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2001",43.69393
"38511","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2002",43.69393
"38611","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2016",43.69393
"38711","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2004",43.69393
"38811","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2012",43.69393
"38911","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2000",43.69393
"39011","Bonaire, Sint Eustatius and Saba","BES","14_5_1","2013",43.69393
"39411","Brazil","BRA","14_5_1","2003",42.10786
"39511","Brazil","BRA","14_5_1","2017",56.49719
"39611","Brazil","BRA","14_5_1","2019",57.22355
"39711","Brazil","BRA","14_5_1","2006",42.61511
"39811","Brazil","BRA","14_5_1","2016",56.47881
"39911","Brazil","BRA","14_5_1","2000",41.75682
"40011","Brazil","BRA","14_5_1","2008",49.76172
"40111","Brazil","BRA","14_5_1","2005",42.61511
"40211","Brazil","BRA","14_5_1","2004",42.10786
"40311","Brazil","BRA","14_5_1","2018",57.22355
"40410","Brazil","BRA","14_5_1","2014",54.63016
"4052","Brazil","BRA","14_5_1","2012",50.1741
"4062","Brazil","BRA","14_5_1","2011",50.1741
"4072","Brazil","BRA","14_5_1","2007",42.61511
"4082","Brazil","BRA","14_5_1","2009",49.76172
"4091","Brazil","BRA","14_5_1","2001",41.75809
"4102","Brazil","BRA","14_5_1","2010",49.76172
"41110","Brazil","BRA","14_5_1","2013",54.52192
"4129","Brazil","BRA","14_5_1","2015",54.63016
"4131","Brazil","BRA","14_5_1","2002",41.91349
"4152","British Virgin Islands","VGB","14_5_1","2000",9.85069
"4162","British Virgin Islands","VGB","14_5_1","2002",9.85069
"4171","British Virgin Islands","VGB","14_5_1","2004",9.85069
"4181","British Virgin Islands","VGB","14_5_1","2006",9.85069
"4191","British Virgin Islands","VGB","14_5_1","2008",9.85069
"4201","British Virgin Islands","VGB","14_5_1","2010",9.85069
"4212","British Virgin Islands","VGB","14_5_1","2012",9.85069
"4221","British Virgin Islands","VGB","14_5_1","2014",9.85069
"4231","British Virgin Islands","VGB","14_5_1","2016",9.85069
"4241","British Virgin Islands","VGB","14_5_1","2001",9.85069
"4251","British Virgin Islands","VGB","14_5_1","2003",9.85069
"4261","British Virgin Islands","VGB","14_5_1","2005",9.85069
"4271","British Virgin Islands","VGB","14_5_1","2007",9.85069
"4281","British Virgin Islands","VGB","14_5_1","2009",9.85069
"4291","British Virgin Islands","VGB","14_5_1","2011",9.85069
"4301","British Virgin Islands","VGB","14_5_1","2013",9.85069
"4312","British Virgin Islands","VGB","14_5_1","2015",9.85069
"4321","British Virgin Islands","VGB","14_5_1","2017",9.85069
"4331","British Virgin Islands","VGB","14_5_1","2018",9.85069
"4342","British Virgin Islands","VGB","14_5_1","2019",9.85069
"4352","Brunei Darussalam","BRN","14_5_1","2017",5.44748
"4362","Brunei Darussalam","BRN","14_5_1","2016",5.44748
"4372","Brunei Darussalam","BRN","14_5_1","2019",5.44748
"4382","Brunei Darussalam","BRN","14_5_1","2007",5.44748
"4392","Brunei Darussalam","BRN","14_5_1","2003",5.44748
"4402","Brunei Darussalam","BRN","14_5_1","2005",5.44748
"4413","Brunei Darussalam","BRN","14_5_1","2004",5.44748
"4422","Brunei Darussalam","BRN","14_5_1","2015",5.44748
"4432","Brunei Darussalam","BRN","14_5_1","2006",5.44748
"4442","Brunei Darussalam","BRN","14_5_1","2000",5.44748
"4452","Brunei Darussalam","BRN","14_5_1","2009",5.44748
"4462","Brunei Darussalam","BRN","14_5_1","2018",5.44748
"4472","Brunei Darussalam","BRN","14_5_1","2002",5.44748
"4482","Brunei Darussalam","BRN","14_5_1","2008",5.44748
"4492","Brunei Darussalam","BRN","14_5_1","2011",5.44748
"4502","Brunei Darussalam","BRN","14_5_1","2001",5.44748
"4513","Brunei Darussalam","BRN","14_5_1","2010",5.44748
"4522","Brunei Darussalam","BRN","14_5_1","2013",5.44748
"4532","Brunei Darussalam","BRN","14_5_1","2014",5.44748
"4542","Brunei Darussalam","BRN","14_5_1","2012",5.44748
"4552","Bulgaria","BGR","14_5_1","2016",99.73037
"4562","Bulgaria","BGR","14_5_1","2019",99.73037
"4572","Bulgaria","BGR","14_5_1","2014",99.73037
"4582","Bulgaria","BGR","14_5_1","2003",49.35492
"4592","Bulgaria","BGR","14_5_1","2007",99.73037
"4602","Bulgaria","BGR","14_5_1","2001",22.71506
"4613","Bulgaria","BGR","14_5_1","2017",99.73037
"4622","Bulgaria","BGR","14_5_1","2008",99.73037
"4632","Bulgaria","BGR","14_5_1","2002",49.35492
"4642","Bulgaria","BGR","14_5_1","2005",49.56331
"4652","Bulgaria","BGR","14_5_1","2006",49.56331
"4662","Bulgaria","BGR","14_5_1","2018",99.73037
"4672","Bulgaria","BGR","14_5_1","2004",49.35626
"4682","Bulgaria","BGR","14_5_1","2013",99.73037
"4692","Bulgaria","BGR","14_5_1","2012",99.73037
"4702","Bulgaria","BGR","14_5_1","2011",99.73037
"4713","Bulgaria","BGR","14_5_1","2009",99.73037
"4722","Bulgaria","BGR","14_5_1","2015",99.73037
"4732","Bulgaria","BGR","14_5_1","2000",17.9657
"4742","Bulgaria","BGR","14_5_1","2010",99.73037
"4782","Cabo Verde","CPV","14_5_1","2019",14.11607
"4792","Cabo Verde","CPV","14_5_1","2003",0
"4802","Cabo Verde","CPV","14_5_1","2016",14.11607
"4813","Cabo Verde","CPV","14_5_1","2006",14.11607
"4822","Cabo Verde","CPV","14_5_1","2002",0
"4832","Cabo Verde","CPV","14_5_1","2008",14.11607
"4842","Cabo Verde","CPV","14_5_1","2014",14.11607
"4852","Cabo Verde","CPV","14_5_1","2017",14.11607
"4862","Cabo Verde","CPV","14_5_1","2005",14.11607
"4872","Cabo Verde","CPV","14_5_1","2013",14.11607
"4882","Cabo Verde","CPV","14_5_1","2001",0
"4892","Cabo Verde","CPV","14_5_1","2009",14.11607
"4902","Cabo Verde","CPV","14_5_1","2004",0
"4913","Cabo Verde","CPV","14_5_1","2000",0
"4922","Cabo Verde","CPV","14_5_1","2007",14.11607
"4932","Cabo Verde","CPV","14_5_1","2018",14.11607
"4942","Cabo Verde","CPV","14_5_1","2010",14.11607
"4952","Cabo Verde","CPV","14_5_1","2012",14.11607
"4962","Cabo Verde","CPV","14_5_1","2011",14.11607
"4972","Cabo Verde","CPV","14_5_1","2015",14.11607
"4982","Cambodia","KHM","14_5_1","2016",34.18651
"4992","Cambodia","KHM","14_5_1","2017",34.18651
"5002","Cambodia","KHM","14_5_1","2011",34.18651
"5013","Cambodia","KHM","14_5_1","2018",34.18651
"5021","Cambodia","KHM","14_5_1","2013",34.18651
"5031","Cambodia","KHM","14_5_1","2008",34.18651
"5041","Cambodia","KHM","14_5_1","2012",34.18651
"5051","Cambodia","KHM","14_5_1","2010",34.18651
"5061","Cambodia","KHM","14_5_1","2004",34.18651
"5071","Cambodia","KHM","14_5_1","2003",33.81025
"5081","Cambodia","KHM","14_5_1","2006",34.18651
"5091","Cambodia","KHM","14_5_1","2000",33.81025
"5101","Cambodia","KHM","14_5_1","2005",34.18651
"5112","Cambodia","KHM","14_5_1","2014",34.18651
"5121","Cambodia","KHM","14_5_1","2001",33.81025
"5131","Cambodia","KHM","14_5_1","2009",34.18651
"5141","Cambodia","KHM","14_5_1","2019",34.18651
"5151","Cambodia","KHM","14_5_1","2002",33.81025
"5161","Cambodia","KHM","14_5_1","2015",34.18651
"5171","Cambodia","KHM","14_5_1","2007",34.18651
"5191","Canada","CAN","14_5_1","2007",22.69304
"5201","Canada","CAN","14_5_1","2013",30.17671
"5212","Canada","CAN","14_5_1","2018",32.96573
"5221","Canada","CAN","14_5_1","2006",22.62027
"5231","Canada","CAN","14_5_1","2019",32.96573
"5241","Canada","CAN","14_5_1","2014",30.21813
"5251","Canada","CAN","14_5_1","2016",30.82969
"5261","Canada","CAN","14_5_1","2003",19.2939
"5271","Canada","CAN","14_5_1","2015",30.39301
"5281","Canada","CAN","14_5_1","2008",24.7376
"5291","Canada","CAN","14_5_1","2017",32.96573
"5301","Canada","CAN","14_5_1","2001",19.28377
"5312","Canada","CAN","14_5_1","2010",30.11392
"5321","Canada","CAN","14_5_1","2012",30.1763
"5331","Canada","CAN","14_5_1","2000",19.27777
"5341","Canada","CAN","14_5_1","2004",19.31085
"5351","Canada","CAN","14_5_1","2002",19.28377
"5361","Canada","CAN","14_5_1","2009",25.21179
"5371","Canada","CAN","14_5_1","2011",30.17493
"5381","Canada","CAN","14_5_1","2005",22.51533
"5391","Cayman Islands","CYM","14_5_1","2014",31.49801
"5401","Cayman Islands","CYM","14_5_1","2004",31.49777
"5412","Cayman Islands","CYM","14_5_1","2003",31.49777
"5421","Cayman Islands","CYM","14_5_1","2010",31.49777
"5431","Cayman Islands","CYM","14_5_1","2011",31.49777
"5441","Cayman Islands","CYM","14_5_1","2001",31.49777
"5451","Cayman Islands","CYM","14_5_1","2018",31.49801
"5461","Cayman Islands","CYM","14_5_1","2000",31.49777
"5471","Cayman Islands","CYM","14_5_1","2005",31.49777
"5481","Cayman Islands","CYM","14_5_1","2013",31.49801
"5491","Cayman Islands","CYM","14_5_1","2019",31.49801
"5501","Cayman Islands","CYM","14_5_1","2006",31.49777
"5512","Cayman Islands","CYM","14_5_1","2015",31.49801
"5521","Cayman Islands","CYM","14_5_1","2009",31.49777
"5531","Cayman Islands","CYM","14_5_1","2002",31.49777
"5541","Cayman Islands","CYM","14_5_1","2016",31.49801
"5551","Cayman Islands","CYM","14_5_1","2012",31.49777
"5561","Cayman Islands","CYM","14_5_1","2007",31.49777
"5571","Cayman Islands","CYM","14_5_1","2017",31.49801
"5581","Cayman Islands","CYM","14_5_1","2008",31.49777
"5812","Chile","CHL","14_5_1","2000",17.23434
"5821","Chile","CHL","14_5_1","2007",20.62523
"5831","Chile","CHL","14_5_1","2006",19.25567
"5841","Chile","CHL","14_5_1","2008",20.62523
"5851","Chile","CHL","14_5_1","2003",17.23434
"5861","Chile","CHL","14_5_1","2014",22.12851
"5871","Chile","CHL","14_5_1","2001",17.23434
"5881","Chile","CHL","14_5_1","2010",22.12851
"5891","Chile","CHL","14_5_1","2012",22.12851
"5901","Chile","CHL","14_5_1","2016",22.8842
"5911","Chile","CHL","14_5_1","2015",22.8842
"5921","Chile","CHL","14_5_1","2013",22.12851
"593","Chile","CHL","14_5_1","2002",17.23434
"594","Chile","CHL","14_5_1","2005",19.25567
"595","Chile","CHL","14_5_1","2004",19.04216
"596","Chile","CHL","14_5_1","2019",27.07415
"597","Chile","CHL","14_5_1","2011",22.12851
"598","Chile","CHL","14_5_1","2017",22.97042
"599","Chile","CHL","14_5_1","2018",24.33443
"600","Chile","CHL","14_5_1","2009",20.75865
"6011","China","CHN","14_5_1","2003",5.89347
"602","China","CHN","14_5_1","2010",7.9805
"603","China","CHN","14_5_1","2008",7.34433
"604","China","CHN","14_5_1","2012",7.9805
"605","China","CHN","14_5_1","2004",7.34248
"606","China","CHN","14_5_1","2011",7.9805
"607","China","CHN","14_5_1","2007",7.34433
"608","China","CHN","14_5_1","2002",5.89347
"609","China","CHN","14_5_1","2001",4.03172
"610","China","CHN","14_5_1","2009",7.9805
"6111","China","CHN","14_5_1","2005",7.34248
"6121","China","CHN","14_5_1","2019",8.27774
"6131","China","CHN","14_5_1","2018",8.27774
"6141","China","CHN","14_5_1","2000",3.52502
"6151","China","CHN","14_5_1","2006",7.34433
"6161","China","CHN","14_5_1","2014",8.27774
"6171","China","CHN","14_5_1","2016",8.27774
"6181","China","CHN","14_5_1","2017",8.27774
"6191","China","CHN","14_5_1","2013",8.27774
"6201","China","CHN","14_5_1","2015",8.27774
"6212","China, Hong Kong Special Administrative Region","HKG","14_5_1","2000",32.47812
"6221","China, Hong Kong Special Administrative Region","HKG","14_5_1","2006",32.47812
"6231","China, Hong Kong Special Administrative Region","HKG","14_5_1","2004",32.47812
"6241","China, Hong Kong Special Administrative Region","HKG","14_5_1","2001",32.47812
"6251","China, Hong Kong Special Administrative Region","HKG","14_5_1","2007",32.47812
"6261","China, Hong Kong Special Administrative Region","HKG","14_5_1","2002",32.47812
"6271","China, Hong Kong Special Administrative Region","HKG","14_5_1","2005",32.47812
"6281","China, Hong Kong Special Administrative Region","HKG","14_5_1","2012",32.47812
"6291","China, Hong Kong Special Administrative Region","HKG","14_5_1","2008",32.47812
"6301","China, Hong Kong Special Administrative Region","HKG","14_5_1","2010",32.47812
"6311","China, Hong Kong Special Administrative Region","HKG","14_5_1","2003",32.47812
"6321","China, Hong Kong Special Administrative Region","HKG","14_5_1","2011",32.47812
"633","China, Hong Kong Special Administrative Region","HKG","14_5_1","2013",32.47812
"634","China, Hong Kong Special Administrative Region","HKG","14_5_1","2009",32.47812
"635","China, Hong Kong Special Administrative Region","HKG","14_5_1","2019",32.47812
"636","China, Hong Kong Special Administrative Region","HKG","14_5_1","2014",32.47812
"637","China, Hong Kong Special Administrative Region","HKG","14_5_1","2016",32.47812
"638","China, Hong Kong Special Administrative Region","HKG","14_5_1","2018",32.47812
"639","China, Hong Kong Special Administrative Region","HKG","14_5_1","2017",32.47812
"640","China, Hong Kong Special Administrative Region","HKG","14_5_1","2015",32.47812
"6411","China, Macao Special Administrative Region","MAC","14_5_1","2012",0
"642","China, Macao Special Administrative Region","MAC","14_5_1","2000",0
"643","China, Macao Special Administrative Region","MAC","14_5_1","2002",0
"644","China, Macao Special Administrative Region","MAC","14_5_1","2004",0
"645","China, Macao Special Administrative Region","MAC","14_5_1","2006",0
"646","China, Macao Special Administrative Region","MAC","14_5_1","2008",0
"647","China, Macao Special Administrative Region","MAC","14_5_1","2010",0
"648","China, Macao Special Administrative Region","MAC","14_5_1","2007",0
"649","China, Macao Special Administrative Region","MAC","14_5_1","2011",0
"650","China, Macao Special Administrative Region","MAC","14_5_1","2013",0
"6511","China, Macao Special Administrative Region","MAC","14_5_1","2001",0
"6521","China, Macao Special Administrative Region","MAC","14_5_1","2003",0
"6531","China, Macao Special Administrative Region","MAC","14_5_1","2005",0
"6541","China, Macao Special Administrative Region","MAC","14_5_1","2009",0
"6551","China, Macao Special Administrative Region","MAC","14_5_1","2014",0
"6561","China, Macao Special Administrative Region","MAC","14_5_1","2016",0
"6571","China, Macao Special Administrative Region","MAC","14_5_1","2015",0
"6581","China, Macao Special Administrative Region","MAC","14_5_1","2018",0
"6591","China, Macao Special Administrative Region","MAC","14_5_1","2017",0
"6601","China, Macao Special Administrative Region","MAC","14_5_1","2019",0
"6631","Colombia","COL","14_5_1","2004",41.12014
"6641","Colombia","COL","14_5_1","2005",48.80415
"6651","Colombia","COL","14_5_1","2011",55.79264
"6661","Colombia","COL","14_5_1","2010",55.74215
"6671","Colombia","COL","14_5_1","2015",56.38403
"6681","Colombia","COL","14_5_1","2016",56.38403
"6691","Colombia","COL","14_5_1","2008",55.74215
"6701","Colombia","COL","14_5_1","2019",56.38403
"6712","Colombia","COL","14_5_1","2018",56.38403
"6721","Colombia","COL","14_5_1","2007",55.74215
"6731","Colombia","COL","14_5_1","2017",56.38403
"6741","Colombia","COL","14_5_1","2003",41.12014
"6751","Colombia","COL","14_5_1","2000",40.43552
"6761","Colombia","COL","14_5_1","2002",41.12014
"6771","Colombia","COL","14_5_1","2009",55.74215
"6781","Colombia","COL","14_5_1","2012",55.79264
"6791","Colombia","COL","14_5_1","2014",56.38403
"6801","Colombia","COL","14_5_1","2006",55.74215
"6812","Colombia","COL","14_5_1","2001",40.43552
"6821","Colombia","COL","14_5_1","2013",55.79264
"6831","Comoros","COM","14_5_1","2005",7.14286
"6841","Comoros","COM","14_5_1","2017",7.14286
"6851","Comoros","COM","14_5_1","2007",7.14286
"6861","Comoros","COM","14_5_1","2006",7.14286
"6871","Comoros","COM","14_5_1","2010",7.14286
"6881","Comoros","COM","14_5_1","2019",7.14286
"6891","Comoros","COM","14_5_1","2011",7.14286
"6901","Comoros","COM","14_5_1","2015",7.14286
"6912","Comoros","COM","14_5_1","2004",7.14286
"6921","Comoros","COM","14_5_1","2012",7.14286
"6931","Comoros","COM","14_5_1","2018",7.14286
"6941","Comoros","COM","14_5_1","2002",7.14286
"6951","Comoros","COM","14_5_1","2008",7.14286
"6961","Comoros","COM","14_5_1","2001",7.14286
"6971","Comoros","COM","14_5_1","2000",7.14286
"6981","Comoros","COM","14_5_1","2003",7.14286
"6991","Comoros","COM","14_5_1","2016",7.14286
"7001","Comoros","COM","14_5_1","2013",7.14286
"7012","Comoros","COM","14_5_1","2009",7.14286
"7021","Comoros","COM","14_5_1","2014",7.14286
"7031","Congo","COG","14_5_1","2017",65.37219
"7041","Congo","COG","14_5_1","2004",52.16113
"7051","Congo","COG","14_5_1","2018",65.37219
"7061","Congo","COG","14_5_1","2015",52.16113
"7071","Congo","COG","14_5_1","2006",52.16113
"7081","Congo","COG","14_5_1","2005",52.16113
"7091","Congo","COG","14_5_1","2016",52.16113
"7101","Congo","COG","14_5_1","2011",52.16113
"7112","Congo","COG","14_5_1","2019",65.37219
"7121","Congo","COG","14_5_1","2013",52.16113
"7131","Congo","COG","14_5_1","2001",52.16113
"7141","Congo","COG","14_5_1","2014",52.16113
"7151","Congo","COG","14_5_1","2009",52.16113
"7161","Congo","COG","14_5_1","2003",52.16113
"7171","Congo","COG","14_5_1","2010",52.16113
"7181","Congo","COG","14_5_1","2000",52.16113
"7191","Congo","COG","14_5_1","2008",52.16113
"7201","Congo","COG","14_5_1","2012",52.16113
"7212","Congo","COG","14_5_1","2002",52.16113
"7221","Congo","COG","14_5_1","2007",52.16113
"7241","Cook Islands","COK","14_5_1","2005",0
"7251","Cook Islands","COK","14_5_1","2015",0
"7261","Cook Islands","COK","14_5_1","2017",29.34121
"7271","Cook Islands","COK","14_5_1","2014",0
"7281","Cook Islands","COK","14_5_1","2016",0
"7291","Cook Islands","COK","14_5_1","2019",29.34121
"7301","Cook Islands","COK","14_5_1","2006",0
"7312","Cook Islands","COK","14_5_1","2004",0
"7321","Cook Islands","COK","14_5_1","2008",0
"7331","Cook Islands","COK","14_5_1","2011",0
"7341","Cook Islands","COK","14_5_1","2000",0
"7351","Cook Islands","COK","14_5_1","2018",29.34121
"7361","Cook Islands","COK","14_5_1","2013",0
"7371","Cook Islands","COK","14_5_1","2002",0
"7381","Cook Islands","COK","14_5_1","2009",0
"7391","Cook Islands","COK","14_5_1","2007",0
"7401","Cook Islands","COK","14_5_1","2003",0
"7412","Cook Islands","COK","14_5_1","2010",0
"7421","Cook Islands","COK","14_5_1","2012",0
"7431","Cook Islands","COK","14_5_1","2001",0
"7441","Costa Rica","CRI","14_5_1","2017",48.66356
"7451","Costa Rica","CRI","14_5_1","2015",48.65435
"7461","Costa Rica","CRI","14_5_1","2001",48.42897
