"","Entity","Code","SDG","Year","value","value_norm"
"59","Bermuda","BMU","14_7_1",2019,0.0462949851238216,0.00379558089721713
"60","Brunei","BRN","14_7_1",2011,0.126410056095851,0.0104200021378796
"61","Brunei","BRN","14_7_1",2013,0.163904039804391,0.013520242068549
"62","Brunei","BRN","14_7_1",2015,0.265003212871053,0.0218797617113641
"63","Brunei","BRN","14_7_1",2017,0.263771854130087,0.0217779451754794
"64","Brunei","BRN","14_7_1",2019,0.240411586904454,0.0198463703978566
"65","Bulgaria","BGR","14_7_1",2011,0.007484358127428,0.000586472564427937
"66","Bulgaria","BGR","14_7_1",2013,0.0063273604311219,0.000490804670462224
"67","Bulgaria","BGR","14_7_1",2015,0.0068382741328916,0.00053305024969076
"68","Bulgaria","BGR","14_7_1",2017,0.0058111987433187,0.000448125154525785
"69","Bulgaria","BGR","14_7_1",2019,0.0055289084367886,0.000424783604928157
"70","Cambodia","KHM","14_7_1",2011,1.12772205874938,0.0932148173758778
"71","Cambodia","KHM","14_7_1",2013,0.827824932163689,0.0684174244351478
"72","Cambodia","KHM","14_7_1",2015,0.784699903657389,0.0648515740729725
"73","Cambodia","KHM","14_7_1",2017,0.671284335468722,0.0554736569118792
"74","Cambodia","KHM","14_7_1",2019,0.568398760793804,0.0469664262751836
"75","Cameroon","CMR","14_7_1",2011,0.128362877137526,0.0105814737440422
"76","Cameroon","CMR","14_7_1",2013,0.144935913816142,0.0119518373331156
"77","Cameroon","CMR","14_7_1",2015,0.168787780970182,0.0139240607049185
"78","Cameroon","CMR","14_7_1",2017,0.183255858774326,0.015120372968697
"79","Cameroon","CMR","14_7_1",2019,0.172443721853677,0.014226357041293
"80","Canada","CAN","14_7_1",2011,0.0539188277085353,0.00442596846526006
"81","Canada","CAN","14_7_1",2013,0.0404316812347241,0.0033107658137111
"82","Canada","CAN","14_7_1",2015,0.0580336918665437,0.00476621148320943
"83","Canada","CAN","14_7_1",2017,0.0548921438056652,0.0045064484017998
"84","Cape Verde","CPV","14_7_1",2011,0.355796284084203,0.0293871076096078
"85","Cape Verde","CPV","14_7_1",2013,0.464165762349636,0.038347782111309
"86","Cape Verde","CPV","14_7_1",2015,0.673886683993124,0.0556888355621818
"87","Cape Verde","CPV","14_7_1",2017,0.383813700582771,0.0317037649714468
"88","Cape Verde","CPV","14_7_1",2019,0.333156268321501,0.0275150877825302
"89","Cayman Islands","CYM","14_7_1",2011,0.0187564601210353,0.00151852131589738
"90","Cayman Islands","CYM","14_7_1",2013,0.015052958578568,0.00121229236315374
"91","Cayman Islands","CYM","14_7_1",2015,0.023501439437028,0.00191086624408623
"92","Cayman Islands","CYM","14_7_1",2017,0.0313547428662385,0.00256022708736618
"93","Cayman Islands","CYM","14_7_1",2019,0.03535253891786,0.00289079017317364
"99","Chile","CHL","14_7_1",2011,0.284493739360435,0.0234913618273153
"100","Chile","CHL","14_7_1",2013,0.167962934784666,0.0138558572005676
"101","Chile","CHL","14_7_1",2015,0.0914120668254559,0.00752614682838076
"102","Chile","CHL","14_7_1",2017,0.191298937471355,0.0157854256325026
"103","Chile","CHL","14_7_1",2018,0.10696,0.00881174837026555
"104","Chile","CHL","14_7_1",2019,0.126545060822248,0.0104311651833126
"105","Colombia","COL","14_7_1",2011,0.035608988118939,0.00291199501658408
"106","Colombia","COL","14_7_1",2013,0.0293860923619059,0.00239744660102179
"107","Colombia","COL","14_7_1",2015,0.033724659363597,0.00275618678624954
"108","Colombia","COL","14_7_1",2017,0.0312415134774426,0.00255086456469589
"109","Colombia","COL","14_7_1",2019,0.0268051367751472,0.0021840368542327
"110","Comoros","COM","14_7_1",2011,4.58874860943988,0.379394402798644
"111","Comoros","COM","14_7_1",2013,4.49866425654057,0.371945658217167
"112","Comoros","COM","14_7_1",2015,5.46230452027717,0.451625535598577
"113","Comoros","COM","14_7_1",2017,6.75217225837939,0.558279965760822
"114","Comoros","COM","14_7_1",2019,7.15436016226345,0.591535407725758
"115","Congo","COG","14_7_1",2011,0.208523152467535,0.017209632767191
"116","Congo","COG","14_7_1",2013,0.213394351683055,0.0176124143557145
"117","Congo","COG","14_7_1",2015,0.217912527663509,0.0179860057483305
"118","Congo","COG","14_7_1",2017,0.2871386018289,0.0237100557996497
"119","Cook Islands","COK","14_7_1",2011,0.546266062768855,0.0451363546902651
"120","Cook Islands","COK","14_7_1",2013,0.408925183565892,0.0337801413540627
"121","Cook Islands","COK","14_7_1",2015,0.219134534247187,0.0180870489886463
"122","Cook Islands","COK","14_7_1",2017,0.26564793574247,0.0219330714798251
"123","Cook Islands","COK","14_7_1",2019,0.391763255029567,0.0323610844581829
"124","Costa Rica","CRI","14_7_1",2011,0.0345828877776839,0.00282715054458662
"125","Costa Rica","CRI","14_7_1",2013,0.0267662860418124,0.00218082442965396
"126","Costa Rica","CRI","14_7_1",2015,0.0256911008665186,0.00209192131284404
"127","Costa Rica","CRI","14_7_1",2017,0.0265712807537107,0.00216470015794242
"128","Costa Rica","CRI","14_7_1",2019,0.0149660430168288,0.00120510563428559
"129","Croatia","HRV","14_7_1",2011,0.0815926172895073,0.00671421257820377
"130","Croatia","HRV","14_7_1",2013,0.0820642504039499,0.00675321018980427
"131","Croatia","HRV","14_7_1",2015,0.0740737591319655,0.00609250578720889
"132","Croatia","HRV","14_7_1",2017,0.0766346314554889,0.00630425492265552
"133","Croatia","HRV","14_7_1",2019,0.0699903153247343,0.00575486080276997
"134","Cyprus","CYP","14_7_1",2011,0.0138774468765126,0.00111509361398879
"135","Cyprus","CYP","14_7_1",2013,0.0113925310238604,0.00090962504040024
"136","Cyprus","CYP","14_7_1",2015,0.0121555898700637,0.000972719576388722
"137","Cyprus","CYP","14_7_1",2017,0.0118343535250152,0.000946157721776435
"138","Denmark","DNK","14_7_1",2011,0.0836425840168302,0.00688371680464165
"139","Denmark","DNK","14_7_1",2013,0.0775667917280239,0.00638133183507863
"140","Denmark","DNK","14_7_1",2015,0.0863658922561661,0.00710889716991682
"141","Denmark","DNK","14_7_1",2017,0.0874635756920048,0.00719966058533502
"142","Denmark","DNK","14_7_1",2019,0.0655351338024795,0.00538647819074762
"143","Djibouti","DJI","14_7_1",2013,0.370947714796566,0.0306399238178397
"144","Djibouti","DJI","14_7_1",2015,0.299180182025803,0.0247057298801901
"145","Djibouti","DJI","14_7_1",2017,0.342050844202589,0.0282505476239617
"146","Dominica","DMA","14_7_1",2011,0.195795344278485,0.0161572170120572
"147","Dominica","DMA","14_7_1",2013,0.157596577742296,0.0129987011755328
"148","Dominica","DMA","14_7_1",2015,0.272793554814759,0.0225239165004415
"149","Dominica","DMA","14_7_1",2017,0.244992808236258,0.0202251747792341
"150","Dominica","DMA","14_7_1",2019,0.240948066499107,0.019890729926955
"156","Ecuador","ECU","14_7_1",2011,0.47284267085639,0.0390652438362757
"157","Ecuador","ECU","14_7_1",2013,0.441431243927648,0.0364679482061075
"158","Ecuador","ECU","14_7_1",2015,0.262331387944235,0.0216588383122858
"159","Ecuador","ECU","14_7_1",2017,0.333132951583919,0.027513159807059
"160","Ecuador","ECU","14_7_1",2019,0.206326988295711,0.0170280400105311
"161","El Salvador","SLV","14_7_1",2011,0.237186071455298,0.0195796643612242
"162","El Salvador","SLV","14_7_1",2013,0.250220600081342,0.0206574417037985
"163","El Salvador","SLV","14_7_1",2015,0.229817907310619,0.0189704179051892
"164","El Salvador","SLV","14_7_1",2017,0.200412233076745,0.0165389706053562
"165","Equatorial Guinea","GNQ","14_7_1",2011,0.0611293874353634,0.00502218319030401
"166","Equatorial Guinea","GNQ","14_7_1",2013,0.0682750733465761,0.00561303373758576
"167","Equatorial Guinea","GNQ","14_7_1",2015,0.110936109114136,0.00914051824279141
"168","Equatorial Guinea","GNQ","14_7_1",2017,0.134179567933513,0.0110624345619232
"169","Equatorial Guinea","GNQ","14_7_1",2019,0.162659516499309,0.0134173370031642
"170","Estonia","EST","14_7_1",2011,0.159185439518479,0.0131300783255611
"171","Estonia","EST","14_7_1",2013,0.123669838433997,0.0101934235945046
"172","Estonia","EST","14_7_1",2015,0.148502897843226,0.012246778153456
"173","Estonia","EST","14_7_1",2017,0.0863413451828254,0.00710686746249646
"174","Estonia","EST","14_7_1",2018,0.10527,0.00867200847163115
"185","Faeroe Islands","FRO","14_7_1",2011,10.4205017542179,0.861600671030686
"186","Faeroe Islands","FRO","14_7_1",2013,10.3213712974397,0.853403937313664
"187","Faeroe Islands","FRO","14_7_1",2015,10.1919404036779,0.842701771648318
"188","Faeroe Islands","FRO","14_7_1",2017,13.6012369467238,1
"189","Faeroe Islands","FRO","14_7_1",2019,11.5240503607663,0.952849055892942
"190","Fiji","FJI","14_7_1",2011,1.41966160881791,0.11735422751431
"191","Fiji","FJI","14_7_1",2013,1.17292183495225,0.0969522210119055
"192","Fiji","FJI","14_7_1",2015,0.670999218681354,0.0554500816509527
"193","Fiji","FJI","14_7_1",2017,0.531878291168691,0.0439466826518143
"194","Fiji","FJI","14_7_1",2019,0.521349651091331,0.0430761080381052
"195","Finland","FIN","14_7_1",2011,0.0400957946343254,0.00328299258324224
"196","Finland","FIN","14_7_1",2013,0.0364032109436319,0.0029776663875993
"197","Finland","FIN","14_7_1",2015,0.0297676244572838,0.00242899408997675
"198","Finland","FIN","14_7_1",2017,0.0359479323673803,0.00294002107274971
"199","Finland","FIN","14_7_1",2019,0.0317169480941031,0.00259017650856538
"200","France","FRA","14_7_1",2011,0.0197431283379447,0.00160010529022679
"201","France","FRA","14_7_1",2013,0.0152546122205029,0.00122896636284797
"202","France","FRA","14_7_1",2015,0.0165323490358668,0.00133461773152276
"203","France","FRA","14_7_1",2017,0.0195751732153657,0.00158621769744317
"204","French Polynesia","PYF","14_7_1",2011,1.37869758925168,0.113967063051681
"205","French Polynesia","PYF","14_7_1",2013,1.94943847255389,0.161159532388463
"206","French Polynesia","PYF","14_7_1",2015,1.96569473558864,0.162503703127309
"207","Gambia","GMB","14_7_1",2011,2.44363590847261,0.202022904933235
"208","Gambia","GMB","14_7_1",2013,2.43202247427483,0.201062632674303
"209","Gambia","GMB","14_7_1",2015,2.53386324781631,0.209483472539117
"210","Gambia","GMB","14_7_1",2017,3.73018578022635,0.308402992901859
"211","Gambia","GMB","14_7_1",2019,6.39768177035842,0.52896844809046
"212","Georgia","GEO","14_7_1",2011,0.018011353717627,0.00145691120152808
"213","Georgia","GEO","14_7_1",2013,0.0153994536142261,0.00124094276620711
"214","Georgia","GEO","14_7_1",2015,0.0123871460250884,0.000991866105164653
"215","Georgia","GEO","14_7_1",2017,0.015557068140364,0.00125397533301529
"216","Germany","DEU","14_7_1",2011,0.005195709366097,0.000397232596429031
"217","Germany","DEU","14_7_1",2013,0.0050938080142339,0.000388806747565091
"218","Germany","DEU","14_7_1",2015,0.0045221040797418,0.000341534647059283
"219","Germany","DEU","14_7_1",2017,0.0049962569220613,0.000380740605711911
"220","Ghana","GHA","14_7_1",2013,0.499521800900894,0.0412712432019995
"221","Ghana","GHA","14_7_1",2015,0.528275287235812,0.0436487634776369
"222","Ghana","GHA","14_7_1",2017,0.413871321604214,0.0341891193588597
"223","Ghana","GHA","14_7_1",2019,0.34081548898596,0.0281484006341692
"224","Greece","GRC","14_7_1",2011,0.059773987375971,0.00491011013296167
"225","Greece","GRC","14_7_1",2013,0.0501768389964407,0.00411655714968658
"226","Greece","GRC","14_7_1",2015,0.0455748243823875,0.00373603344809969
"227","Greece","GRC","14_7_1",2017,0.0471703440840659,0.00386796111755633
"228","Greece","GRC","14_7_1",2019,0.0451140024914034,0.00369792977689576
"229","Greenland","GRL","14_7_1",2011,9.11330349809315,0.753513243926578
"230","Greenland","GRL","14_7_1",2013,9.20771508464058,0.761319791579862
"231","Greenland","GRL","14_7_1",2015,11.0506609194984,0.913706220072011
"232","Greenland","GRL","14_7_1",2017,11.7944153794227,0.975204547195507
"233","Greenland","GRL","14_7_1",2019,10.7182835712302,0.886223156784809
"234","Grenada","GRD","14_7_1",2011,0.72516258480743,0.0599286516463113
"235","Grenada","GRD","14_7_1",2013,0.73652736142453,0.0608683633223327
"236","Grenada","GRD","14_7_1",2015,0.72196537955549,0.0596642864760039
"237","Grenada","GRD","14_7_1",2017,0.689236049134617,0.0569580182420484
"238","Grenada","GRD","14_7_1",2019,0.699570560429882,0.0578125410591114
"239","Guatemala","GTM","14_7_1",2011,0.0531,0.00435826260668623
"240","Guatemala","GTM","14_7_1",2013,0.0583422213367433,0.00479172265296767
"241","Guatemala","GTM","14_7_1",2015,0.0525348328984387,0.00431153101290891
"242","Guatemala","GTM","14_7_1",2017,0.0509035274033523,0.00417664434750943
"243","Guatemala","GTM","14_7_1",2019,0.040784317243633,0.00333992399130859
"244","Guinea","GIN","14_7_1",2011,1.85488894888888,0.153341579221078
"245","Guinea","GIN","14_7_1",2013,1.87663170372069,0.155139407834232
"246","Guinea","GIN","14_7_1",2015,1.92942049913006,0.159504319620941
"247","Guinea","GIN","14_7_1",2017,1.51123,0.12492568177579
"248","Guinea-Bissau","GNB","14_7_1",2011,1.70986511721818,0.141350090737507
"249","Guinea-Bissau","GNB","14_7_1",2013,1.91289621992023,0.158137987608048
"250","Guinea-Bissau","GNB","14_7_1",2015,1.70215847040866,0.14071285639196
"251","Guinea-Bissau","GNB","14_7_1",2017,1.82632174318481,0.150979461807259
"252","Guyana","GUY","14_7_1",2011,0.856818951934977,0.0708148335380139
"253","Guyana","GUY","14_7_1",2013,0.764184762071241,0.0631552522944407
"254","Guyana","GUY","14_7_1",2015,0.669609088234997,0.0553351368653536
"255","Guyana","GUY","14_7_1",2017,0.733673530566947,0.0606323905207005
"256","Guyana","GUY","14_7_1",2019,0.631805135590532,0.0522092667407871
"257","Haiti","HTI","14_7_1",2011,0.339361961747968,0.028028213800501
"258","Haiti","HTI","14_7_1",2013,0.310832256581734,0.0256691971685489
"259","Haiti","HTI","14_7_1",2015,0.199599053534622,0.0164717317729373
"260","Haiti","HTI","14_7_1",2017,0.215203999016822,0.0177620474533385
"261","Honduras","HND","14_7_1",2011,0.0373252216111618,0.00305390406642798
"262","Honduras","HND","14_7_1",2013,0.030449484333047,0.00248537458105487
"263","Honduras","HND","14_7_1",2015,0.0250870238819379,0.0020419724036176
"264","Honduras","HND","14_7_1",2017,0.0245891700414045,0.00200080669639222
"265","Honduras","HND","14_7_1",2019,0.02386168410531,0.00194065355380772
"266","Iceland","ISL","14_7_1",2011,4.72626067672482,0.390764771049179
"267","Iceland","ISL","14_7_1",2013,3.74010253430274,0.309222972907431
"268","Iceland","ISL","14_7_1",2015,3.15757232171107,0.261055687192024
"269","Iceland","ISL","14_7_1",2017,2.21151730231963,0.182829869137391
"270","India","IND","14_7_1",2011,0.253965688757243,0.020967109344004
"271","India","IND","14_7_1",2013,0.238274193673482,0.0196696371946389
"272","India","IND","14_7_1",2015,0.231388789416246,0.0191003083822347
"273","India","IND","14_7_1",2017,0.236297568084921,0.0195061972778438
"274","India","IND","14_7_1",2019,0.192822664475278,0.0159114170272213
"275","Indonesia","IDN","14_7_1",2011,1.1563790910672,0.0955843622227743
"276","Indonesia","IDN","14_7_1",2013,0.992814659018403,0.0820598195276897
"277","Indonesia","IDN","14_7_1",2015,1.13396733646694,0.0937312164736267
"278","Indonesia","IDN","14_7_1",2017,0.989760060684175,0.0818072460001194
"279","Indonesia","IDN","14_7_1",2018,0.5100799999999,0.0421442619427432
"280","Indonesia","IDN","14_7_1",2019,1.03700777150096,0.085713985834584
"281","Iran","IRN","14_7_1",2011,0.103137558320889,0.00849568469406739
"282","Iran","IRN","14_7_1",2013,0.152405387685367,0.0125694607185226
"283","Iran","IRN","14_7_1",2015,0.185869719126643,0.0153365034898078
"284","Iran","IRN","14_7_1",2017,0.1947,0.0160666470129772
"285","Iraq","IRQ","14_7_1",2011,0.0031675145030159,0.000229528605554609
"286","Iraq","IRQ","14_7_1",2013,0.0052898370262192,0.000405015667248067
"287","Iraq","IRQ","14_7_1",2015,0.0045774410177056,0.000346110255403543
"288","Iraq","IRQ","14_7_1",2017,0.0078025814674971,0.000612785284714539
"289","Iraq","IRQ","14_7_1",2019,0.0157115912622432,0.00126675228294906
"290","Ireland","IRL","14_7_1",2011,0.0574398402754632,0.00471710807424998
"291","Ireland","IRL","14_7_1",2013,0.0539715725693359,0.00443032974425518
"292","Ireland","IRL","14_7_1",2015,0.0351966752804787,0.00287790238093195
"293","Ireland","IRL","14_7_1",2017,0.0349645121604349,0.00285870566444582
"294","Ireland","IRL","14_7_1",2018,0.02879,0.00234815791094518
"295","Ireland","IRL","14_7_1",2019,0.0289628625078115,0.00236245127740629
"296","Italy","ITA","14_7_1",2011,0.0214067546011983,0.00173766444134667
"297","Italy","ITA","14_7_1",2013,0.0127515597073042,0.00102199813535035
"298","Italy","ITA","14_7_1",2015,0.0133553170067467,0.00107192061098578
"299","Italy","ITA","14_7_1",2017,0.0112016831287469,0.000893844528259559
"300","Italy","ITA","14_7_1",2019,0.0094024846778775,0.000745075410420702
"301","Jamaica","JAM","14_7_1",2011,0.184266533926029,0.0152039419883723
"302","Jamaica","JAM","14_7_1",2013,0.182564798163487,0.0150632317025971
"303","Jamaica","JAM","14_7_1",2015,0.248048611649869,0.0204778479503967
"304","Jamaica","JAM","14_7_1",2017,0.240339569530919,0.0198404155455029
"305","Jamaica","JAM","14_7_1",2019,0.220705011425269,0.018216905983719
"306","Kenya","KEN","14_7_1",2011,0.0157301092992689,0.00126828347147975
"307","Kenya","KEN","14_7_1",2013,0.0226701959915023,0.00184213377377956
"308","Kenya","KEN","14_7_1",2015,0.0202625066937074,0.00164305078063341
"309","Kenya","KEN","14_7_1",2017,0.0539857164733663,0.00443149925177915
"310","Kenya","KEN","14_7_1",2019,0.0599427259559341,0.00492406250696152
"311","Kuwait","KWT","14_7_1",2011,0.0130803229874464,0.00104918236460584
"312","Kuwait","KWT","14_7_1",2013,0.012610293534374,0.0010103173538795
"313","Kuwait","KWT","14_7_1",2015,0.0108655840605653,0.000866053729609373
"314","Kuwait","KWT","14_7_1",2017,0.0227494230457029,0.00184868476817193
"315","Kuwait","KWT","14_7_1",2019,0.0092138366675472,0.000729476798680384
"320","Latvia","LVA","14_7_1",2011,0.0794567155526501,0.00653760270116148
"321","Latvia","LVA","14_7_1",2013,0.058689110898645,0.00482040567794842
"322","Latvia","LVA","14_7_1",2015,0.08652,0.00712163977376423
"323","Latvia","LVA","14_7_1",2017,0.088489999999,0.00728453184487076
"329","Lithuania","LTU","14_7_1",2011,0.0331432294726356,0.00270811048209216
"330","Lithuania","LTU","14_7_1",2013,0.0394906129794851,0.00323295233288556
"331","Lithuania","LTU","14_7_1",2015,0.032024491814772,0.00261560617031207
"332","Lithuania","LTU","14_7_1",2017,0.045637653132069,0.00374122852686408
"333","Lithuania","LTU","14_7_1",2019,0.0452500231348922,0.0037091768247853
"334","Madagascar","MDG","14_7_1",2011,3.74235450084301,0.309409179757174
"335","Madagascar","MDG","14_7_1",2013,3.71891976713463,0.307471447619343
"336","Madagascar","MDG","14_7_1",2015,3.90979352781619,0.323254098488934
"337","Madagascar","MDG","14_7_1",2017,3.90439224235191,0.322807486013624
"338","Madagascar","MDG","14_7_1",2019,3.60197889732607,0.297802036203209
"339","Malaysia","MYS","14_7_1",2011,0.77015169407346,0.0636486360063629
"340","Malaysia","MYS","14_7_1",2013,0.764562250471868,0.0631864654251148
"341","Malaysia","MYS","14_7_1",2015,0.691584320542968,0.0571521881879473
"342","Malaysia","MYS","14_7_1",2017,0.602088241984456,0.0497520858530697
"343","Malaysia","MYS","14_7_1",2019,0.566694557102356,0.0468255119254231
"344","Maldives","MDV","14_7_1",2011,2.78270630846395,0.230059392107624
"345","Maldives","MDV","14_7_1",2013,2.58720426210614,0.213894045278713
"346","Maldives","MDV","14_7_1",2015,2.86178956964212,0.236598496782603
"347","Maldives","MDV","14_7_1",2017,2.83270423135718,0.234193536886932
"348","Maldives","MDV","14_7_1",2019,2.61426760183134,0.216131813533096
"349","Malta","MLT","14_7_1",2011,0.0599359593985672,0.00492350300516238
"350","Malta","MLT","14_7_1",2013,0.0293769134711231,0.00239668763222442
"351","Malta","MLT","14_7_1",2015,0.0342418775827427,0.0027989536628858
"352","Malta","MLT","14_7_1",2017,0.007964314968265,0.000626158434420512
"353","Malta","MLT","14_7_1",2019,0.0028670012062128,0.000204680263759606
"354","Marshall Islands","MHL","14_7_1",2011,10.1394572302431,0.838362130621223
"355","Marshall Islands","MHL","14_7_1",2013,12.5010816045876,1
"356","Marshall Islands","MHL","14_7_1",2015,8.53238335536433,0.705479088980063
"357","Marshall Islands","MHL","14_7_1",2017,10.0106703661893,0.827713217409199
"358","Mexico","MEX","14_7_1",2011,0.0364449428345484,0.00298111704452622
"359","Mexico","MEX","14_7_1",2013,0.05978,0.00491060729477962
"360","Mexico","MEX","14_7_1",2015,0.0679,0.00558202029886919
"361","Mexico","MEX","14_7_1",2017,0.0711999999999,0.0058548851896855
"362","Micronesia (country)","FSM","14_7_1",2011,10.2625548564682,0.848540621633549
"363","Micronesia (country)","FSM","14_7_1",2013,9.0560305201646,0.748777551541828
"364","Micronesia (country)","FSM","14_7_1",2015,8.78468832115136,0.726341260781268
"365","Micronesia (country)","FSM","14_7_1",2017,9.35743,0.773699168559971
"366","Montenegro","MNE","14_7_1",2011,0.0029980916991199,0.000215519655588465
"367","Montenegro","MNE","14_7_1",2013,7.60758182071066e-05,0
"368","Montserrat","MSR","14_7_1",2011,0.18043684711396,0.0148872792387155
"369","Montserrat","MSR","14_7_1",2013,0.183328836593051,0.0151264072367391
"370","Montserrat","MSR","14_7_1",2015,0.160210729135341,0.0132148557617334
"371","Montserrat","MSR","14_7_1",2017,0.144130791278028,0.0118852647047935
"372","Montserrat","MSR","14_7_1",2019,0.1199416556583,0.0098851538411517
"373","Morocco","MAR","14_7_1",2011,0.463218885247562,0.0382694883182539
"374","Morocco","MAR","14_7_1",2013,0.469190664135287,0.0387632728013532
"375","Morocco","MAR","14_7_1",2015,0.563095418414241,0.0465279123541519
"376","Morocco","MAR","14_7_1",2017,0.597675201559361,0.0493871877337369
"377","Morocco","MAR","14_7_1",2019,0.58151902676257,0.048051292924019
"378","Mozambique","MOZ","14_7_1",2011,0.721107797036496,0.059593376124362
"379","Mozambique","MOZ","14_7_1",2013,0.608685843298702,0.0502976172961957
"380","Mozambique","MOZ","14_7_1",2015,0.639500680332238,0.0528455830970844
"381","Mozambique","MOZ","14_7_1",2017,0.637761123366147,0.0527017455147706
"382","Mozambique","MOZ","14_7_1",2019,0.518816832259518,0.0428666785429473
"383","Myanmar","MMR","14_7_1",2011,3.06939999,0.253765040626542
"384","Myanmar","MMR","14_7_1",2013,2.5676,0.212273040781959
"385","Myanmar","MMR","14_7_1",2015,2.29353271031675,0.189611422273472
"386","Myanmar","MMR","14_7_1",2017,2.15358541838542,0.178039694232854
"387","Myanmar","MMR","14_7_1",2019,1.75709285684083,0.145255179227211
"388","Namibia","NAM","14_7_1",2011,1.6078399999,0.132914008162237
"389","Namibia","NAM","14_7_1",2013,1.80643827567963,0.149335370840588
"390","Namibia","NAM","14_7_1",2015,1.78857783818014,0.147858556801685
"391","Namibia","NAM","14_7_1",2017,1.78169464180355,0.14728941055083
"392","Namibia","NAM","14_7_1",2019,1.65519819782318,0.136829883770103
"393","Netherlands","NLD","14_7_1",2011,0.0275914380855805,0.00224905322430137
"394","Netherlands","NLD","14_7_1",2013,0.0226731398283594,0.00184237718884702
"395","Netherlands","NLD","14_7_1",2015,0.025481461974919,0.00207458704215649
"396","Netherlands","NLD","14_7_1",2017,0.030007448941056,0.00244882429651662
