"","X","Country","Code","SDG","Year","Value"
"8461",8461,"Cyprus","CYP","14_6_1",2018,100
"8462",8462,"Cyprus","CYP","14_6_1",2019,100
"8463",8463,"Cyprus","CYP","14_6_1",2020,100
"8464",8464,"Cyprus","CYP","14_7_1",2000,0.111509361398879
"8465",8465,"Cyprus","CYP","14_7_1",2001,0.111509361398879
"8466",8466,"Cyprus","CYP","14_7_1",2002,0.111509361398879
"8467",8467,"Cyprus","CYP","14_7_1",2003,0.111509361398879
"8468",8468,"Cyprus","CYP","14_7_1",2004,0.111509361398879
"8469",8469,"Cyprus","CYP","14_7_1",2005,0.111509361398879
"8470",8470,"Cyprus","CYP","14_7_1",2006,0.111509361398879
"8471",8471,"Cyprus","CYP","14_7_1",2007,0.111509361398879
"8472",8472,"Cyprus","CYP","14_7_1",2008,0.111509361398879
"8473",8473,"Cyprus","CYP","14_7_1",2009,0.111509361398879
"8474",8474,"Cyprus","CYP","14_7_1",2010,0.111509361398879
"8475",8475,"Cyprus","CYP","14_7_1",2011,0.111509361398879
"8476",8476,"Cyprus","CYP","14_7_1",2012,0.0955694049298137
"8477",8477,"Cyprus","CYP","14_7_1",2013,0.090962504040024
"8478",8478,"Cyprus","CYP","14_7_1",2014,0.0941172308394481
"8479",8479,"Cyprus","CYP","14_7_1",2015,0.0972719576388722
"8480",8480,"Cyprus","CYP","14_7_1",2016,0.0968036427092871
"8481",8481,"Cyprus","CYP","14_7_1",2017,0.0946157721776435
"8482",8482,"Cyprus","CYP","14_7_1",2018,0.0946157721776435
"8483",8483,"Cyprus","CYP","14_7_1",2019,0.0946157721776435
"8484",8484,"Cyprus","CYP","14_7_1",2020,0.0946157721776435
"8485",8485,"Cyprus","CYP","14_a_1",2000,NA
"8486",8486,"Cyprus","CYP","14_a_1",2001,NA
"8487",8487,"Cyprus","CYP","14_a_1",2002,NA
"8488",8488,"Cyprus","CYP","14_a_1",2003,NA
"8489",8489,"Cyprus","CYP","14_a_1",2004,NA
"8490",8490,"Cyprus","CYP","14_a_1",2005,NA
"8491",8491,"Cyprus","CYP","14_a_1",2006,NA
"8492",8492,"Cyprus","CYP","14_a_1",2007,NA
"8493",8493,"Cyprus","CYP","14_a_1",2008,NA
"8494",8494,"Cyprus","CYP","14_a_1",2009,NA
"8495",8495,"Cyprus","CYP","14_a_1",2010,NA
"8496",8496,"Cyprus","CYP","14_a_1",2011,NA
"8497",8497,"Cyprus","CYP","14_a_1",2012,NA
"8498",8498,"Cyprus","CYP","14_a_1",2013,NA
"8499",8499,"Cyprus","CYP","14_a_1",2014,NA
"8500",8500,"Cyprus","CYP","14_a_1",2015,NA
"8501",8501,"Cyprus","CYP","14_a_1",2016,NA
"8502",8502,"Cyprus","CYP","14_a_1",2017,NA
"8503",8503,"Cyprus","CYP","14_a_1",2018,NA
"8504",8504,"Cyprus","CYP","14_a_1",2019,NA
"8505",8505,"Cyprus","CYP","14_a_1",2020,NA
"8506",8506,"Cyprus","CYP","14_b_1",2000,75
"8507",8507,"Cyprus","CYP","14_b_1",2001,75
"8508",8508,"Cyprus","CYP","14_b_1",2002,75
"8509",8509,"Cyprus","CYP","14_b_1",2003,75
"8510",8510,"Cyprus","CYP","14_b_1",2004,75
"8511",8511,"Cyprus","CYP","14_b_1",2005,75
"8512",8512,"Cyprus","CYP","14_b_1",2006,75
"8513",8513,"Cyprus","CYP","14_b_1",2007,75
"8514",8514,"Cyprus","CYP","14_b_1",2008,75
"8515",8515,"Cyprus","CYP","14_b_1",2009,75
"8516",8516,"Cyprus","CYP","14_b_1",2010,75
"8517",8517,"Cyprus","CYP","14_b_1",2011,75
"8518",8518,"Cyprus","CYP","14_b_1",2012,75
"8519",8519,"Cyprus","CYP","14_b_1",2013,75
"8520",8520,"Cyprus","CYP","14_b_1",2014,75
"8521",8521,"Cyprus","CYP","14_b_1",2015,75
"8522",8522,"Cyprus","CYP","14_b_1",2016,75
"8523",8523,"Cyprus","CYP","14_b_1",2017,75
"8524",8524,"Cyprus","CYP","14_b_1",2018,75
"8525",8525,"Cyprus","CYP","14_b_1",2019,81.25
"8526",8526,"Cyprus","CYP","14_b_1",2020,87.5
"37801",37801,"Cyprus","CYP","14_2_1",2000,0
"37802",37802,"Cyprus","CYP","14_2_1",2001,0
"37803",37803,"Cyprus","CYP","14_2_1",2002,0
"37804",37804,"Cyprus","CYP","14_2_1",2003,0
"37805",37805,"Cyprus","CYP","14_2_1",2004,0
"37806",37806,"Cyprus","CYP","14_2_1",2005,0
"37807",37807,"Cyprus","CYP","14_2_1",2006,0
"37808",37808,"Cyprus","CYP","14_2_1",2007,0
"37809",37809,"Cyprus","CYP","14_2_1",2008,0
"37810",37810,"Cyprus","CYP","14_2_1",2009,0
"37811",37811,"Cyprus","CYP","14_2_1",2010,0
"37812",37812,"Cyprus","CYP","14_2_1",2011,0
"37813",37813,"Cyprus","CYP","14_2_1",2012,0
"37814",37814,"Cyprus","CYP","14_2_1",2013,0
"37815",37815,"Cyprus","CYP","14_2_1",2014,0
"37816",37816,"Cyprus","CYP","14_2_1",2015,0
"37817",37817,"Cyprus","CYP","14_2_1",2016,0
"37818",37818,"Cyprus","CYP","14_2_1",2017,0
"37819",37819,"Cyprus","CYP","14_2_1",2018,0
"37820",37820,"Cyprus","CYP","14_2_1",2019,0
"37821",37821,"Cyprus","CYP","14_2_1",2020,0
"8674",8674,"Germany","DEU","14_1_1_1",2000,55.1143923229088
"8675",8675,"Germany","DEU","14_1_1_1",2001,55.1143923229088
"8676",8676,"Germany","DEU","14_1_1_1",2002,55.1143923229088
"8677",8677,"Germany","DEU","14_1_1_1",2003,55.1143923229088
"8678",8678,"Germany","DEU","14_1_1_1",2004,55.1143923229088
"8679",8679,"Germany","DEU","14_1_1_1",2005,55.1143923229088
"8680",8680,"Germany","DEU","14_1_1_1",2006,55.1143923229088
"8681",8681,"Germany","DEU","14_1_1_1",2007,55.1143923229088
"8682",8682,"Germany","DEU","14_1_1_1",2008,55.1143923229088
"8683",8683,"Germany","DEU","14_1_1_1",2009,55.1143923229088
"8684",8684,"Germany","DEU","14_1_1_1",2010,55.1143923229088
"8685",8685,"Germany","DEU","14_1_1_1",2011,55.1143923229088
"8686",8686,"Germany","DEU","14_1_1_1",2012,55.1143923229088
"8687",8687,"Germany","DEU","14_1_1_1",2013,55.1143923229088
"8688",8688,"Germany","DEU","14_1_1_1",2014,55.1143923229088
"8689",8689,"Germany","DEU","14_1_1_1",2015,55.1143923229088
"8690",8690,"Germany","DEU","14_1_1_1",2016,31.5830061625541
"8691",8691,"Germany","DEU","14_1_1_1",2017,61.6727884181849
"8692",8692,"Germany","DEU","14_1_1_1",2018,44.7284143623966
"8693",8693,"Germany","DEU","14_1_1_1",2019,68.9453565310372
"8694",8694,"Germany","DEU","14_1_1_1",2020,68.9453565310372
"8695",8695,"Germany","DEU","14_1_1_2",2000,93.7025366671956
"8696",8696,"Germany","DEU","14_1_1_2",2001,96.6155101670709
"8697",8697,"Germany","DEU","14_1_1_2",2002,93.668533085485
"8698",8698,"Germany","DEU","14_1_1_2",2003,97.9756534354952
"8699",8699,"Germany","DEU","14_1_1_2",2004,93.7818783578537
"8700",8700,"Germany","DEU","14_1_1_2",2005,94.1219141749598
"8701",8701,"Germany","DEU","14_1_1_2",2006,95.482057443384
"8702",8702,"Germany","DEU","14_1_1_2",2007,94.9720037177249
"8703",8703,"Germany","DEU","14_1_1_2",2008,93.7592093033799
"8704",8704,"Germany","DEU","14_1_1_2",2009,92.5577494162718
"8705",8705,"Germany","DEU","14_1_1_2",2010,98.4970416883912
"8706",8706,"Germany","DEU","14_1_1_2",2011,98.4857071611543
"8707",8707,"Germany","DEU","14_1_1_2",2012,96.955545984177
"8708",8708,"Germany","DEU","14_1_1_2",2013,95.0060072994355
"8709",8709,"Germany","DEU","14_1_1_2",2014,97.0575567293088
"8710",8710,"Germany","DEU","14_1_1_2",2015,97.12556389273
"8711",8711,"Germany","DEU","14_1_1_2",2016,97.9869879627321
"8712",8712,"Germany","DEU","14_1_1_2",2017,98.6103869607599
"8713",8713,"Germany","DEU","14_1_1_2",2018,96.7628590211502
"8714",8714,"Germany","DEU","14_1_1_2",2019,98.2136785074695
"8715",8715,"Germany","DEU","14_1_1_2",2020,98.2136785074695
"8716",8716,"Germany","DEU","14_5_1",2000,38.10811
"8717",8717,"Germany","DEU","14_5_1",2001,44.75861
"8718",8718,"Germany","DEU","14_5_1",2002,44.78105
"8719",8719,"Germany","DEU","14_5_1",2003,44.87682
"8720",8720,"Germany","DEU","14_5_1",2004,60.66733
"8721",8721,"Germany","DEU","14_5_1",2005,61.06231
"8722",8722,"Germany","DEU","14_5_1",2006,63.59527
"8723",8723,"Germany","DEU","14_5_1",2007,65.71386
"8724",8724,"Germany","DEU","14_5_1",2008,68.43515
"8725",8725,"Germany","DEU","14_5_1",2009,68.5174
"8726",8726,"Germany","DEU","14_5_1",2010,68.58299
"8727",8727,"Germany","DEU","14_5_1",2011,69.31167
"8728",8728,"Germany","DEU","14_5_1",2012,69.31506
"8729",8729,"Germany","DEU","14_5_1",2013,69.33112
"8730",8730,"Germany","DEU","14_5_1",2014,69.33112
"8731",8731,"Germany","DEU","14_5_1",2015,69.43513
"8732",8732,"Germany","DEU","14_5_1",2016,69.43725
"8733",8733,"Germany","DEU","14_5_1",2017,69.44827
"8734",8734,"Germany","DEU","14_5_1",2018,69.44827
"8735",8735,"Germany","DEU","14_5_1",2019,69.44827
"8736",8736,"Germany","DEU","14_5_1",2020,69.44827
"8737",8737,"Germany","DEU","14_6_1",2000,100
"8738",8738,"Germany","DEU","14_6_1",2001,100
"8739",8739,"Germany","DEU","14_6_1",2002,100
"8740",8740,"Germany","DEU","14_6_1",2003,100
"8741",8741,"Germany","DEU","14_6_1",2004,100
"8742",8742,"Germany","DEU","14_6_1",2005,100
"8743",8743,"Germany","DEU","14_6_1",2006,100
"8744",8744,"Germany","DEU","14_6_1",2007,100
"8745",8745,"Germany","DEU","14_6_1",2008,100
"8746",8746,"Germany","DEU","14_6_1",2009,100
"8747",8747,"Germany","DEU","14_6_1",2010,100
"8748",8748,"Germany","DEU","14_6_1",2011,100
"8749",8749,"Germany","DEU","14_6_1",2012,100
"8750",8750,"Germany","DEU","14_6_1",2013,100
"8751",8751,"Germany","DEU","14_6_1",2014,100
"8752",8752,"Germany","DEU","14_6_1",2015,100
"8753",8753,"Germany","DEU","14_6_1",2016,100
"8754",8754,"Germany","DEU","14_6_1",2017,100
"8755",8755,"Germany","DEU","14_6_1",2018,100
"8756",8756,"Germany","DEU","14_6_1",2019,100
"8757",8757,"Germany","DEU","14_6_1",2020,100
"8758",8758,"Germany","DEU","14_7_1",2000,0.0397232596429031
"8759",8759,"Germany","DEU","14_7_1",2001,0.0397232596429031
"8760",8760,"Germany","DEU","14_7_1",2002,0.0397232596429031
"8761",8761,"Germany","DEU","14_7_1",2003,0.0397232596429031
"8762",8762,"Germany","DEU","14_7_1",2004,0.0397232596429031
"8763",8763,"Germany","DEU","14_7_1",2005,0.0397232596429031
"8764",8764,"Germany","DEU","14_7_1",2006,0.0397232596429031
"8765",8765,"Germany","DEU","14_7_1",2007,0.0397232596429031
"8766",8766,"Germany","DEU","14_7_1",2008,0.0397232596429031
"8767",8767,"Germany","DEU","14_7_1",2009,0.0397232596429031
"8768",8768,"Germany","DEU","14_7_1",2010,0.0397232596429031
"8769",8769,"Germany","DEU","14_7_1",2011,0.0397232596429031
"8770",8770,"Germany","DEU","14_7_1",2012,0.0394040850596678
"8771",8771,"Germany","DEU","14_7_1",2013,0.0388806747565092
"8772",8772,"Germany","DEU","14_7_1",2014,0.0365170697312188
"8773",8773,"Germany","DEU","14_7_1",2015,0.0341534647059283
"8774",8774,"Germany","DEU","14_7_1",2016,0.0352018079886636
"8775",8775,"Germany","DEU","14_7_1",2017,0.0380740605711911
"8776",8776,"Germany","DEU","14_7_1",2018,0.0380740605711911
"8777",8777,"Germany","DEU","14_7_1",2019,0.0380740605711911
"8778",8778,"Germany","DEU","14_7_1",2020,0.0380740605711911
"8779",8779,"Germany","DEU","14_a_1",2000,3.81360781400262
"8780",8780,"Germany","DEU","14_a_1",2001,3.81360781400262
"8781",8781,"Germany","DEU","14_a_1",2002,3.81360781400262
"8782",8782,"Germany","DEU","14_a_1",2003,3.81360781400262
"8783",8783,"Germany","DEU","14_a_1",2004,3.81360781400262
"8784",8784,"Germany","DEU","14_a_1",2005,3.81360781400262
"8785",8785,"Germany","DEU","14_a_1",2006,3.81360781400262
"8786",8786,"Germany","DEU","14_a_1",2007,3.81360781400262
"8787",8787,"Germany","DEU","14_a_1",2008,3.81360781400262
"8788",8788,"Germany","DEU","14_a_1",2009,3.81360781400262
"8789",8789,"Germany","DEU","14_a_1",2010,3.81360781400262
"8790",8790,"Germany","DEU","14_a_1",2011,3.81360781400262
"8791",8791,"Germany","DEU","14_a_1",2012,3.81360781400262
"8792",8792,"Germany","DEU","14_a_1",2013,3.81360781400262
"8793",8793,"Germany","DEU","14_a_1",2014,3.59112801791576
"8794",8794,"Germany","DEU","14_a_1",2015,2.80484600476704
"8795",8795,"Germany","DEU","14_a_1",2016,2.87033616056959
"8796",8796,"Germany","DEU","14_a_1",2017,2.79617622854064
"8797",8797,"Germany","DEU","14_a_1",2018,2.79617622854064
"8798",8798,"Germany","DEU","14_a_1",2019,2.79617622854064
"8799",8799,"Germany","DEU","14_a_1",2020,2.79617622854064
"8800",8800,"Germany","DEU","14_b_1",2000,75
"8801",8801,"Germany","DEU","14_b_1",2001,75
"8802",8802,"Germany","DEU","14_b_1",2002,75
"8803",8803,"Germany","DEU","14_b_1",2003,75
"8804",8804,"Germany","DEU","14_b_1",2004,75
"8805",8805,"Germany","DEU","14_b_1",2005,75
"8806",8806,"Germany","DEU","14_b_1",2006,75
"8807",8807,"Germany","DEU","14_b_1",2007,75
"8808",8808,"Germany","DEU","14_b_1",2008,75
"8809",8809,"Germany","DEU","14_b_1",2009,75
"8810",8810,"Germany","DEU","14_b_1",2010,75
"8811",8811,"Germany","DEU","14_b_1",2011,75
"8812",8812,"Germany","DEU","14_b_1",2012,75
"8813",8813,"Germany","DEU","14_b_1",2013,75
"8814",8814,"Germany","DEU","14_b_1",2014,75
"8815",8815,"Germany","DEU","14_b_1",2015,75
"8816",8816,"Germany","DEU","14_b_1",2016,75
"8817",8817,"Germany","DEU","14_b_1",2017,75
"8818",8818,"Germany","DEU","14_b_1",2018,75
"8819",8819,"Germany","DEU","14_b_1",2019,81.25
"8820",8820,"Germany","DEU","14_b_1",2020,87.5
"37843",37843,"Germany","DEU","14_2_1",2000,0
"37844",37844,"Germany","DEU","14_2_1",2001,0
"37845",37845,"Germany","DEU","14_2_1",2002,0
"37846",37846,"Germany","DEU","14_2_1",2003,0
"37847",37847,"Germany","DEU","14_2_1",2004,0
"37848",37848,"Germany","DEU","14_2_1",2005,0
"37849",37849,"Germany","DEU","14_2_1",2006,0
"37850",37850,"Germany","DEU","14_2_1",2007,0
"37851",37851,"Germany","DEU","14_2_1",2008,0
"37852",37852,"Germany","DEU","14_2_1",2009,0
"37853",37853,"Germany","DEU","14_2_1",2010,0
"37854",37854,"Germany","DEU","14_2_1",2011,0
"37855",37855,"Germany","DEU","14_2_1",2012,0
"37856",37856,"Germany","DEU","14_2_1",2013,0
"37857",37857,"Germany","DEU","14_2_1",2014,0
"37858",37858,"Germany","DEU","14_2_1",2015,0
"37859",37859,"Germany","DEU","14_2_1",2016,0
"37860",37860,"Germany","DEU","14_2_1",2017,0
"37861",37861,"Germany","DEU","14_2_1",2018,0
"37862",37862,"Germany","DEU","14_2_1",2019,0
"37863",37863,"Germany","DEU","14_2_1",2020,100
"9115",9115,"Denmark","DNK","14_1_1_1",2000,53.2240399702769
"9116",9116,"Denmark","DNK","14_1_1_1",2001,53.2240399702769
"9117",9117,"Denmark","DNK","14_1_1_1",2002,53.2240399702769
"9118",9118,"Denmark","DNK","14_1_1_1",2003,53.2240399702769
"9119",9119,"Denmark","DNK","14_1_1_1",2004,53.2240399702769
"9120",9120,"Denmark","DNK","14_1_1_1",2005,53.2240399702769
"9121",9121,"Denmark","DNK","14_1_1_1",2006,53.2240399702769
"9122",9122,"Denmark","DNK","14_1_1_1",2007,53.2240399702769
"9123",9123,"Denmark","DNK","14_1_1_1",2008,53.2240399702769
"9124",9124,"Denmark","DNK","14_1_1_1",2009,53.2240399702769
"9125",9125,"Denmark","DNK","14_1_1_1",2010,53.2240399702769
"9126",9126,"Denmark","DNK","14_1_1_1",2011,53.2240399702769
"9127",9127,"Denmark","DNK","14_1_1_1",2012,53.2240399702769
"9128",9128,"Denmark","DNK","14_1_1_1",2013,53.2240399702769
"9129",9129,"Denmark","DNK","14_1_1_1",2014,53.2240399702769
"9130",9130,"Denmark","DNK","14_1_1_1",2015,53.2240399702769
"9131",9131,"Denmark","DNK","14_1_1_1",2016,49.9767027923775
"9132",9132,"Denmark","DNK","14_1_1_1",2017,58.6655048717891
"9133",9133,"Denmark","DNK","14_1_1_1",2018,49.5191389796675
"9134",9134,"Denmark","DNK","14_1_1_1",2019,48.1265908662766
"9135",9135,"Denmark","DNK","14_1_1_1",2020,49.9116786655678
"9136",9136,"Denmark","DNK","14_1_1_2",2000,90.8462358035046
"9137",9137,"Denmark","DNK","14_1_1_2",2001,92.886450706141
"9138",9138,"Denmark","DNK","14_1_1_2",2002,95.5047264978578
"9139",9139,"Denmark","DNK","14_1_1_2",2003,98.8484120327341
"9140",9140,"Denmark","DNK","14_1_1_2",2004,92.3197243442976
"9141",9141,"Denmark","DNK","14_1_1_2",2005,94.3826083014077
"9142",9142,"Denmark","DNK","14_1_1_2",2006,93.9632307936436
"9143",9143,"Denmark","DNK","14_1_1_2",2007,92.2970552898239
"9144",9144,"Denmark","DNK","14_1_1_2",2008,88.4546505565253
"9145",9145,"Denmark","DNK","14_1_1_2",2009,94.5979643189083
"9146",9146,"Denmark","DNK","14_1_1_2",2010,97.6242830911523
"9147",9147,"Denmark","DNK","14_1_1_2",2011,92.7391018520618
"9148",9148,"Denmark","DNK","14_1_1_2",2012,96.8308661845714
"9149",9149,"Denmark","DNK","14_1_1_2",2013,96.7515244939134
"9150",9150,"Denmark","DNK","14_1_1_2",2014,96.785528075624
"9151",9151,"Denmark","DNK","14_1_1_2",2015,93.0224650329835
"9152",9152,"Denmark","DNK","14_1_1_2",2016,98.4857071611543
"9153",9153,"Denmark","DNK","14_1_1_2",2017,96.1847981320699
"9154",9154,"Denmark","DNK","14_1_1_2",2018,97.5676104549679
"9155",9155,"Denmark","DNK","14_1_1_2",2019,98.1003332351008
"9156",9156,"Denmark","DNK","14_1_1_2",2020,98.1003332351008
"9157",9157,"Denmark","DNK","14_5_1",2000,85.13597
"9158",9158,"Denmark","DNK","14_5_1",2001,85.13603
"9159",9159,"Denmark","DNK","14_5_1",2002,85.57228
"9160",9160,"Denmark","DNK","14_5_1",2003,85.57228
"9161",9161,"Denmark","DNK","14_5_1",2004,86.22575
"9162",9162,"Denmark","DNK","14_5_1",2005,86.3891
"9163",9163,"Denmark","DNK","14_5_1",2006,86.3891
"9164",9164,"Denmark","DNK","14_5_1",2007,86.39907
"9165",9165,"Denmark","DNK","14_5_1",2008,86.39907
"9166",9166,"Denmark","DNK","14_5_1",2009,86.81258
"9167",9167,"Denmark","DNK","14_5_1",2010,86.81791
"9168",9168,"Denmark","DNK","14_5_1",2011,86.81791
"9169",9169,"Denmark","DNK","14_5_1",2012,86.81791
"9170",9170,"Denmark","DNK","14_5_1",2013,86.81791
"9171",9171,"Denmark","DNK","14_5_1",2014,86.85103
"9172",9172,"Denmark","DNK","14_5_1",2015,86.85103
"9173",9173,"Denmark","DNK","14_5_1",2016,86.85109
"9174",9174,"Denmark","DNK","14_5_1",2017,86.85109
"9175",9175,"Denmark","DNK","14_5_1",2018,86.85114
"9176",9176,"Denmark","DNK","14_5_1",2019,86.85114
"9177",9177,"Denmark","DNK","14_5_1",2020,86.85114
"9178",9178,"Denmark","DNK","14_6_1",2000,100
"9179",9179,"Denmark","DNK","14_6_1",2001,100
"9180",9180,"Denmark","DNK","14_6_1",2002,100
"9181",9181,"Denmark","DNK","14_6_1",2003,100
"9182",9182,"Denmark","DNK","14_6_1",2004,100
"9183",9183,"Denmark","DNK","14_6_1",2005,100
"9184",9184,"Denmark","DNK","14_6_1",2006,100
"9185",9185,"Denmark","DNK","14_6_1",2007,100
"9186",9186,"Denmark","DNK","14_6_1",2008,100
"9187",9187,"Denmark","DNK","14_6_1",2009,100
"9188",9188,"Denmark","DNK","14_6_1",2010,100
"9189",9189,"Denmark","DNK","14_6_1",2011,100
"9190",9190,"Denmark","DNK","14_6_1",2012,100
"9191",9191,"Denmark","DNK","14_6_1",2013,100
"9192",9192,"Denmark","DNK","14_6_1",2014,100
"9193",9193,"Denmark","DNK","14_6_1",2015,100
"9194",9194,"Denmark","DNK","14_6_1",2016,100
"9195",9195,"Denmark","DNK","14_6_1",2017,100
"9196",9196,"Denmark","DNK","14_6_1",2018,100
"9197",9197,"Denmark","DNK","14_6_1",2019,100
"9198",9198,"Denmark","DNK","14_6_1",2020,100
"9199",9199,"Denmark","DNK","14_7_1",2000,0.688371680464165
"9200",9200,"Denmark","DNK","14_7_1",2001,0.688371680464165
"9201",9201,"Denmark","DNK","14_7_1",2002,0.688371680464165
"9202",9202,"Denmark","DNK","14_7_1",2003,0.688371680464165
"9203",9203,"Denmark","DNK","14_7_1",2004,0.688371680464165
"9204",9204,"Denmark","DNK","14_7_1",2005,0.688371680464165
"9205",9205,"Denmark","DNK","14_7_1",2006,0.688371680464165
"9206",9206,"Denmark","DNK","14_7_1",2007,0.688371680464165
"9207",9207,"Denmark","DNK","14_7_1",2008,0.688371680464165
"9208",9208,"Denmark","DNK","14_7_1",2009,0.688371680464165
"9209",9209,"Denmark","DNK","14_7_1",2010,0.688371680464165
"9210",9210,"Denmark","DNK","14_7_1",2011,0.688371680464165
"9211",9211,"Denmark","DNK","14_7_1",2012,0.65144819921232
"9212",9212,"Denmark","DNK","14_7_1",2013,0.638133183507863
"9213",9213,"Denmark","DNK","14_7_1",2014,0.674511450249772
"9214",9214,"Denmark","DNK","14_7_1",2015,0.710889716991682
"9215",9215,"Denmark","DNK","14_7_1",2016,0.718537410972734
"9216",9216,"Denmark","DNK","14_7_1",2017,0.719966058533502
"9217",9217,"Denmark","DNK","14_7_1",2018,0.674161309024951
"9218",9218,"Denmark","DNK","14_7_1",2019,0.538647819074762
"9219",9219,"Denmark","DNK","14_7_1",2020,0.538647819074762
"9220",9220,"Denmark","DNK","14_a_1",2000,NA
"9221",9221,"Denmark","DNK","14_a_1",2001,NA
"9222",9222,"Denmark","DNK","14_a_1",2002,NA
"9223",9223,"Denmark","DNK","14_a_1",2003,NA
"9224",9224,"Denmark","DNK","14_a_1",2004,NA
"9225",9225,"Denmark","DNK","14_a_1",2005,NA
"9226",9226,"Denmark","DNK","14_a_1",2006,NA
"9227",9227,"Denmark","DNK","14_a_1",2007,NA
"9228",9228,"Denmark","DNK","14_a_1",2008,NA
"9229",9229,"Denmark","DNK","14_a_1",2009,NA
"9230",9230,"Denmark","DNK","14_a_1",2010,NA
"9231",9231,"Denmark","DNK","14_a_1",2011,NA
"9232",9232,"Denmark","DNK","14_a_1",2012,NA
"9233",9233,"Denmark","DNK","14_a_1",2013,NA
"9234",9234,"Denmark","DNK","14_a_1",2014,NA
"9235",9235,"Denmark","DNK","14_a_1",2015,NA
"9236",9236,"Denmark","DNK","14_a_1",2016,NA
"9237",9237,"Denmark","DNK","14_a_1",2017,NA
"9238",9238,"Denmark","DNK","14_a_1",2018,NA
"9239",9239,"Denmark","DNK","14_a_1",2019,NA
"9240",9240,"Denmark","DNK","14_a_1",2020,NA
"9241",9241,"Denmark","DNK","14_b_1",2000,75
"9242",9242,"Denmark","DNK","14_b_1",2001,75
"9243",9243,"Denmark","DNK","14_b_1",2002,75
"9244",9244,"Denmark","DNK","14_b_1",2003,75
"9245",9245,"Denmark","DNK","14_b_1",2004,75
"9246",9246,"Denmark","DNK","14_b_1",2005,75
"9247",9247,"Denmark","DNK","14_b_1",2006,75
"9248",9248,"Denmark","DNK","14_b_1",2007,75
"9249",9249,"Denmark","DNK","14_b_1",2008,75
"9250",9250,"Denmark","DNK","14_b_1",2009,75
"9251",9251,"Denmark","DNK","14_b_1",2010,75
"9252",9252,"Denmark","DNK","14_b_1",2011,75
"9253",9253,"Denmark","DNK","14_b_1",2012,75
"9254",9254,"Denmark","DNK","14_b_1",2013,75
"9255",9255,"Denmark","DNK","14_b_1",2014,75
"9256",9256,"Denmark","DNK","14_b_1",2015,75
"9257",9257,"Denmark","DNK","14_b_1",2016,75
"9258",9258,"Denmark","DNK","14_b_1",2017,75
"9259",9259,"Denmark","DNK","14_b_1",2018,75
"9260",9260,"Denmark","DNK","14_b_1",2019,81.25
"9261",9261,"Denmark","DNK","14_b_1",2020,87.5
"37906",37906,"Denmark","DNK","14_2_1",2000,0
"37907",37907,"Denmark","DNK","14_2_1",2001,0
"37908",37908,"Denmark","DNK","14_2_1",2002,0
"37909",37909,"Denmark","DNK","14_2_1",2003,0
"37910",37910,"Denmark","DNK","14_2_1",2004,0
"37911",37911,"Denmark","DNK","14_2_1",2005,0
"37912",37912,"Denmark","DNK","14_2_1",2006,0
"37913",37913,"Denmark","DNK","14_2_1",2007,0
"37914",37914,"Denmark","DNK","14_2_1",2008,0
"37915",37915,"Denmark","DNK","14_2_1",2009,0
"37916",37916,"Denmark","DNK","14_2_1",2010,0
"37917",37917,"Denmark","DNK","14_2_1",2011,0
"37918",37918,"Denmark","DNK","14_2_1",2012,0
"37919",37919,"Denmark","DNK","14_2_1",2013,0
"37920",37920,"Denmark","DNK","14_2_1",2014,0
"37921",37921,"Denmark","DNK","14_2_1",2015,0
"37922",37922,"Denmark","DNK","14_2_1",2016,0
"37923",37923,"Denmark","DNK","14_2_1",2017,0
"37924",37924,"Denmark","DNK","14_2_1",2018,0
"37925",37925,"Denmark","DNK","14_2_1",2019,0
"37926",37926,"Denmark","DNK","14_2_1",2020,100
"9556",9556,"Ecuador","ECU","14_1_1_1",2000,38.2449622685957
"9557",9557,"Ecuador","ECU","14_1_1_1",2001,38.2449622685957
"9558",9558,"Ecuador","ECU","14_1_1_1",2002,38.2449622685957
"9559",9559,"Ecuador","ECU","14_1_1_1",2003,38.2449622685957
"9560",9560,"Ecuador","ECU","14_1_1_1",2004,38.2449622685957
"9561",9561,"Ecuador","ECU","14_1_1_1",2005,38.2449622685957
"9562",9562,"Ecuador","ECU","14_1_1_1",2006,38.2449622685957
"9563",9563,"Ecuador","ECU","14_1_1_1",2007,38.2449622685957
"9564",9564,"Ecuador","ECU","14_1_1_1",2008,38.2449622685957
"9565",9565,"Ecuador","ECU","14_1_1_1",2009,38.2449622685957
"9566",9566,"Ecuador","ECU","14_1_1_1",2010,38.2449622685957
"9567",9567,"Ecuador","ECU","14_1_1_1",2011,38.2449622685957
"9568",9568,"Ecuador","ECU","14_1_1_1",2012,38.2449622685957
"9569",9569,"Ecuador","ECU","14_1_1_1",2013,38.2449622685957
"9570",9570,"Ecuador","ECU","14_1_1_1",2014,38.2449622685957
"9571",9571,"Ecuador","ECU","14_1_1_1",2015,38.2449622685957
"9572",9572,"Ecuador","ECU","14_1_1_1",2016,38.2449622685957
"9573",9573,"Ecuador","ECU","14_1_1_1",2017,38.1355976329049
"9574",9574,"Ecuador","ECU","14_1_1_1",2018,39.681970069191
"9575",9575,"Ecuador","ECU","14_1_1_1",2019,39.681970069191
"9576",9576,"Ecuador","ECU","14_1_1_1",2020,39.681970069191
"9577",9577,"Ecuador","ECU","14_1_1_2",2000,88.6700065740258
