"","GeoAreaCode","Country","SDG","Year","Filled_Value"
"4857",233,"Estonia","14.5",2016,97.05598
"4858",233,"Estonia","14.5",2017,97.05796
"4859",233,"Estonia","14.5",2018,97.07623
"4860",233,"Estonia","14.5",2019,97.07623
"4861",233,"Estonia","14.6",2000,100
"4862",233,"Estonia","14.6",2001,100
"4863",233,"Estonia","14.6",2002,100
"4864",233,"Estonia","14.6",2003,100
"4865",233,"Estonia","14.6",2004,100
"4866",233,"Estonia","14.6",2005,100
"4867",233,"Estonia","14.6",2006,100
"4868",233,"Estonia","14.6",2007,100
"4869",233,"Estonia","14.6",2008,100
"4870",233,"Estonia","14.6",2009,100
"4871",233,"Estonia","14.6",2010,100
"4872",233,"Estonia","14.6",2011,100
"4873",233,"Estonia","14.6",2012,100
"4874",233,"Estonia","14.6",2013,100
"4875",233,"Estonia","14.6",2014,100
"4876",233,"Estonia","14.6",2015,100
"4877",233,"Estonia","14.6",2016,100
"4878",233,"Estonia","14.6",2017,100
"4879",233,"Estonia","14.6",2018,100
"4880",233,"Estonia","14.6",2019,100
"4881",233,"Estonia","14.7",2000,0.15842
"4882",233,"Estonia","14.7",2001,0.15842
"4883",233,"Estonia","14.7",2002,0.15842
"4884",233,"Estonia","14.7",2003,0.15842
"4885",233,"Estonia","14.7",2004,0.15842
"4886",233,"Estonia","14.7",2005,0.15842
"4887",233,"Estonia","14.7",2006,0.15842
"4888",233,"Estonia","14.7",2007,0.15842
"4889",233,"Estonia","14.7",2008,0.15842
"4890",233,"Estonia","14.7",2009,0.15842
"4891",233,"Estonia","14.7",2010,0.15842
"4892",233,"Estonia","14.7",2011,0.15842
"4893",233,"Estonia","14.7",2012,0.131799939261299
"4894",233,"Estonia","14.7",2013,0.12283
"4895",233,"Estonia","14.7",2014,0.1275
"4896",233,"Estonia","14.7",2015,0.13217
"4897",233,"Estonia","14.7",2016,0.124376750933069
"4898",233,"Estonia","14.7",2017,0.10188
"4899",233,"Estonia","14.7",2018,0.10188
"4900",233,"Estonia","14.7",2019,0.10188
"4901",233,"Estonia","14.b",2000,80
"4902",233,"Estonia","14.b",2001,80
"4903",233,"Estonia","14.b",2002,80
"4904",233,"Estonia","14.b",2003,80
"4905",233,"Estonia","14.b",2004,80
"4906",233,"Estonia","14.b",2005,80
"4907",233,"Estonia","14.b",2006,80
"4908",233,"Estonia","14.b",2007,80
"4909",233,"Estonia","14.b",2008,80
"4910",233,"Estonia","14.b",2009,80
"4911",233,"Estonia","14.b",2010,80
"4912",233,"Estonia","14.b",2011,80
"4913",233,"Estonia","14.b",2012,80
"4914",233,"Estonia","14.b",2013,80
"4915",233,"Estonia","14.b",2014,80
"4916",233,"Estonia","14.b",2015,80
"4917",233,"Estonia","14.b",2016,80
"4918",233,"Estonia","14.b",2017,80
"4919",233,"Estonia","14.b",2018,80
"4920",233,"Estonia","14.b",2019,80
"4921",234,"Faroe Islands","14.1",2000,14.38
"4922",234,"Faroe Islands","14.1",2001,14.38
"4923",234,"Faroe Islands","14.1",2002,14.38
"4924",234,"Faroe Islands","14.1",2003,14.38
"4925",234,"Faroe Islands","14.1",2004,14.38
"4926",234,"Faroe Islands","14.1",2005,14.38
"4927",234,"Faroe Islands","14.1",2006,15.62
"4928",234,"Faroe Islands","14.1",2007,16.64
"4929",234,"Faroe Islands","14.1",2008,12.62
"4930",234,"Faroe Islands","14.1",2009,9.88
"4931",234,"Faroe Islands","14.1",2010,10.37
"4932",234,"Faroe Islands","14.1",2011,7.48
"4933",234,"Faroe Islands","14.1",2012,13.07
"4934",234,"Faroe Islands","14.1",2013,19.63
"4935",234,"Faroe Islands","14.1",2014,8.94
"4936",234,"Faroe Islands","14.1",2015,9.35
"4937",234,"Faroe Islands","14.1",2016,9.11
"4938",234,"Faroe Islands","14.1",2017,7.82
"4939",234,"Faroe Islands","14.1",2018,6.74
"4940",234,"Faroe Islands","14.1",2019,8.31
"4941",234,"Faroe Islands","14.5",2000,0
"4942",234,"Faroe Islands","14.5",2001,0
"4943",234,"Faroe Islands","14.5",2002,0
"4944",234,"Faroe Islands","14.5",2003,0
"4945",234,"Faroe Islands","14.5",2004,0
"4946",234,"Faroe Islands","14.5",2005,0
"4947",234,"Faroe Islands","14.5",2006,0
"4948",234,"Faroe Islands","14.5",2007,0
"4949",234,"Faroe Islands","14.5",2008,0
"4950",234,"Faroe Islands","14.5",2009,0
"4951",234,"Faroe Islands","14.5",2010,0
"4952",234,"Faroe Islands","14.5",2011,0
"4953",234,"Faroe Islands","14.5",2012,16.66667
"4954",234,"Faroe Islands","14.5",2013,16.66667
"4955",234,"Faroe Islands","14.5",2014,16.66667
"4956",234,"Faroe Islands","14.5",2015,16.66667
"4957",234,"Faroe Islands","14.5",2016,16.66667
"4958",234,"Faroe Islands","14.5",2017,16.66667
"4959",234,"Faroe Islands","14.5",2018,16.66667
"4960",234,"Faroe Islands","14.5",2019,16.66667
"4961",234,"Faroe Islands","14.6",2000,100
"4962",234,"Faroe Islands","14.6",2001,100
"4963",234,"Faroe Islands","14.6",2002,100
"4964",234,"Faroe Islands","14.6",2003,100
"4965",234,"Faroe Islands","14.6",2004,100
"4966",234,"Faroe Islands","14.6",2005,100
"4967",234,"Faroe Islands","14.6",2006,100
"4968",234,"Faroe Islands","14.6",2007,100
"4969",234,"Faroe Islands","14.6",2008,100
"4970",234,"Faroe Islands","14.6",2009,100
"4971",234,"Faroe Islands","14.6",2010,100
"4972",234,"Faroe Islands","14.6",2011,100
"4973",234,"Faroe Islands","14.6",2012,100
"4974",234,"Faroe Islands","14.6",2013,100
"4975",234,"Faroe Islands","14.6",2014,100
"4976",234,"Faroe Islands","14.6",2015,100
"4977",234,"Faroe Islands","14.6",2016,100
"4978",234,"Faroe Islands","14.6",2017,100
"4979",234,"Faroe Islands","14.6",2018,100
"4980",234,"Faroe Islands","14.6",2019,100
"4981",234,"Faroe Islands","14.7",2000,10.4205
"4982",234,"Faroe Islands","14.7",2001,10.4205
"4983",234,"Faroe Islands","14.7",2002,10.4205
"4984",234,"Faroe Islands","14.7",2003,10.4205
"4985",234,"Faroe Islands","14.7",2004,10.4205
"4986",234,"Faroe Islands","14.7",2005,10.4205
"4987",234,"Faroe Islands","14.7",2006,10.4205
"4988",234,"Faroe Islands","14.7",2007,10.4205
"4989",234,"Faroe Islands","14.7",2008,10.4205
"4990",234,"Faroe Islands","14.7",2009,10.4205
"4991",234,"Faroe Islands","14.7",2010,10.4205
"4992",234,"Faroe Islands","14.7",2011,10.4205
"4993",234,"Faroe Islands","14.7",2012,10.3744449482592
"4994",234,"Faroe Islands","14.7",2013,10.32137
"4995",234,"Faroe Islands","14.7",2014,10.256655
"4996",234,"Faroe Islands","14.7",2015,10.19194
"4997",234,"Faroe Islands","14.7",2016,11.0932804484093
"4998",234,"Faroe Islands","14.7",2017,13.60124
"4999",234,"Faroe Islands","14.7",2018,13.60124
"5000",234,"Faroe Islands","14.7",2019,13.60124
"5001",234,"Faroe Islands","14.b",2000,80
"5002",234,"Faroe Islands","14.b",2001,80
"5003",234,"Faroe Islands","14.b",2002,80
"5004",234,"Faroe Islands","14.b",2003,80
"5005",234,"Faroe Islands","14.b",2004,80
"5006",234,"Faroe Islands","14.b",2005,80
"5007",234,"Faroe Islands","14.b",2006,80
"5008",234,"Faroe Islands","14.b",2007,80
"5009",234,"Faroe Islands","14.b",2008,80
"5010",234,"Faroe Islands","14.b",2009,80
"5011",234,"Faroe Islands","14.b",2010,80
"5012",234,"Faroe Islands","14.b",2011,80
"5013",234,"Faroe Islands","14.b",2012,80
"5014",234,"Faroe Islands","14.b",2013,80
"5015",234,"Faroe Islands","14.b",2014,80
"5016",234,"Faroe Islands","14.b",2015,80
"5017",234,"Faroe Islands","14.b",2016,80
"5018",234,"Faroe Islands","14.b",2017,80
"5019",234,"Faroe Islands","14.b",2018,80
"5020",234,"Faroe Islands","14.b",2019,80
"5021",242,"Fiji","14.1",2000,1.58
"5022",242,"Fiji","14.1",2001,1.58
"5023",242,"Fiji","14.1",2002,1.58
"5024",242,"Fiji","14.1",2003,1.58
"5025",242,"Fiji","14.1",2004,1.58
"5026",242,"Fiji","14.1",2005,1.58
"5027",242,"Fiji","14.1",2006,1.9
"5028",242,"Fiji","14.1",2007,1.1
"5029",242,"Fiji","14.1",2008,1.66
"5030",242,"Fiji","14.1",2009,3.36
"5031",242,"Fiji","14.1",2010,2.27
"5032",242,"Fiji","14.1",2011,1.96
"5033",242,"Fiji","14.1",2012,4.78
"5034",242,"Fiji","14.1",2013,1.97
"5035",242,"Fiji","14.1",2014,2.25
"5036",242,"Fiji","14.1",2015,0.97
"5037",242,"Fiji","14.1",2016,0.55
"5038",242,"Fiji","14.1",2017,1.74
"5039",242,"Fiji","14.1",2018,1.1
"5040",242,"Fiji","14.1",2019,1.62
"5041",242,"Fiji","14.5",2000,3.31292
"5042",242,"Fiji","14.5",2001,3.33481
"5043",242,"Fiji","14.5",2002,3.57778
"5044",242,"Fiji","14.5",2003,4.32455
"5045",242,"Fiji","14.5",2004,10.09742
"5046",242,"Fiji","14.5",2005,10.14862
"5047",242,"Fiji","14.5",2006,14.26593
"5048",242,"Fiji","14.5",2007,14.56775
"5049",242,"Fiji","14.5",2008,14.56775
"5050",242,"Fiji","14.5",2009,14.56775
"5051",242,"Fiji","14.5",2010,14.56775
"5052",242,"Fiji","14.5",2011,14.56775
"5053",242,"Fiji","14.5",2012,14.56775
"5054",242,"Fiji","14.5",2013,14.56775
"5055",242,"Fiji","14.5",2014,14.56775
"5056",242,"Fiji","14.5",2015,14.56775
"5057",242,"Fiji","14.5",2016,14.56775
"5058",242,"Fiji","14.5",2017,14.56775
"5059",242,"Fiji","14.5",2018,14.56775
"5060",242,"Fiji","14.5",2019,14.56775
"5061",242,"Fiji","14.6",2000,100
"5062",242,"Fiji","14.6",2001,100
"5063",242,"Fiji","14.6",2002,100
"5064",242,"Fiji","14.6",2003,100
"5065",242,"Fiji","14.6",2004,100
"5066",242,"Fiji","14.6",2005,100
"5067",242,"Fiji","14.6",2006,100
"5068",242,"Fiji","14.6",2007,100
"5069",242,"Fiji","14.6",2008,100
"5070",242,"Fiji","14.6",2009,100
"5071",242,"Fiji","14.6",2010,100
"5072",242,"Fiji","14.6",2011,100
"5073",242,"Fiji","14.6",2012,100
"5074",242,"Fiji","14.6",2013,100
"5075",242,"Fiji","14.6",2014,100
"5076",242,"Fiji","14.6",2015,100
"5077",242,"Fiji","14.6",2016,100
"5078",242,"Fiji","14.6",2017,100
"5079",242,"Fiji","14.6",2018,100
"5080",242,"Fiji","14.6",2019,100
"5081",242,"Fiji","14.7",2000,1.40624
"5082",242,"Fiji","14.7",2001,1.40624
"5083",242,"Fiji","14.7",2002,1.40624
"5084",242,"Fiji","14.7",2003,1.40624
"5085",242,"Fiji","14.7",2004,1.40624
"5086",242,"Fiji","14.7",2005,1.40624
"5087",242,"Fiji","14.7",2006,1.40624
"5088",242,"Fiji","14.7",2007,1.40624
"5089",242,"Fiji","14.7",2008,1.40624
"5090",242,"Fiji","14.7",2009,1.40624
"5091",242,"Fiji","14.7",2010,1.40624
"5092",242,"Fiji","14.7",2011,1.40624
"5093",242,"Fiji","14.7",2012,1.29789391128047
"5094",242,"Fiji","14.7",2013,1.15668
"5095",242,"Fiji","14.7",2014,0.9098
"5096",242,"Fiji","14.7",2015,0.66292
"5097",242,"Fiji","14.7",2016,0.578817495071079
"5098",242,"Fiji","14.7",2017,0.52737
"5099",242,"Fiji","14.7",2018,0.52737
"5100",242,"Fiji","14.7",2019,0.52737
"5101",242,"Fiji","14.b",2000,100
"5102",242,"Fiji","14.b",2001,100
"5103",242,"Fiji","14.b",2002,100
"5104",242,"Fiji","14.b",2003,100
"5105",242,"Fiji","14.b",2004,100
"5106",242,"Fiji","14.b",2005,100
"5107",242,"Fiji","14.b",2006,100
"5108",242,"Fiji","14.b",2007,100
"5109",242,"Fiji","14.b",2008,100
"5110",242,"Fiji","14.b",2009,100
"5111",242,"Fiji","14.b",2010,100
"5112",242,"Fiji","14.b",2011,100
"5113",242,"Fiji","14.b",2012,100
"5114",242,"Fiji","14.b",2013,100
"5115",242,"Fiji","14.b",2014,100
"5116",242,"Fiji","14.b",2015,100
"5117",242,"Fiji","14.b",2016,100
"5118",242,"Fiji","14.b",2017,100
"5119",242,"Fiji","14.b",2018,100
"5120",242,"Fiji","14.b",2019,100
"5121",246,"Finland","14.1",2000,1.09
"5122",246,"Finland","14.1",2001,1.09
"5123",246,"Finland","14.1",2002,1.09
"5124",246,"Finland","14.1",2003,1.09
"5125",246,"Finland","14.1",2004,1.09
"5126",246,"Finland","14.1",2005,1.09
"5127",246,"Finland","14.1",2006,1.73
"5128",246,"Finland","14.1",2007,2.35
"5129",246,"Finland","14.1",2008,2.37
"5130",246,"Finland","14.1",2009,2.41
"5131",246,"Finland","14.1",2010,1.1
"5132",246,"Finland","14.1",2011,0.85
"5133",246,"Finland","14.1",2012,2.07
"5134",246,"Finland","14.1",2013,1.61
"5135",246,"Finland","14.1",2014,1.69
"5136",246,"Finland","14.1",2015,0.99
"5137",246,"Finland","14.1",2016,1.3
"5138",246,"Finland","14.1",2017,1.46
"5139",246,"Finland","14.1",2018,0.9
"5140",246,"Finland","14.1",2019,1.48
"5141",246,"Finland","14.5",2000,53.97575
"5142",246,"Finland","14.5",2001,54.07965
"5143",246,"Finland","14.5",2002,54.08016
"5144",246,"Finland","14.5",2003,54.08327
"5145",246,"Finland","14.5",2004,55.60329
"5146",246,"Finland","14.5",2005,59.24504
"5147",246,"Finland","14.5",2006,59.40616
"5148",246,"Finland","14.5",2007,59.45659
"5149",246,"Finland","14.5",2008,59.47899
"5150",246,"Finland","14.5",2009,59.64182
"5151",246,"Finland","14.5",2010,59.72502
"5152",246,"Finland","14.5",2011,60.68657
"5153",246,"Finland","14.5",2012,60.87466
"5154",246,"Finland","14.5",2013,60.88684
"5155",246,"Finland","14.5",2014,60.89797
"5156",246,"Finland","14.5",2015,60.89995
"5157",246,"Finland","14.5",2016,60.97463
"5158",246,"Finland","14.5",2017,60.97463
"5159",246,"Finland","14.5",2018,60.97488
"5160",246,"Finland","14.5",2019,60.97488
"5161",246,"Finland","14.6",2000,100
"5162",246,"Finland","14.6",2001,100
"5163",246,"Finland","14.6",2002,100
"5164",246,"Finland","14.6",2003,100
"5165",246,"Finland","14.6",2004,100
"5166",246,"Finland","14.6",2005,100
"5167",246,"Finland","14.6",2006,100
"5168",246,"Finland","14.6",2007,100
"5169",246,"Finland","14.6",2008,100
"5170",246,"Finland","14.6",2009,100
"5171",246,"Finland","14.6",2010,100
"5172",246,"Finland","14.6",2011,100
"5173",246,"Finland","14.6",2012,100
"5174",246,"Finland","14.6",2013,100
"5175",246,"Finland","14.6",2014,100
"5176",246,"Finland","14.6",2015,100
"5177",246,"Finland","14.6",2016,100
"5178",246,"Finland","14.6",2017,100
"5179",246,"Finland","14.6",2018,100
"5180",246,"Finland","14.6",2019,100
"5181",246,"Finland","14.7",2000,0.0401
"5182",246,"Finland","14.7",2001,0.0401
"5183",246,"Finland","14.7",2002,0.0401
"5184",246,"Finland","14.7",2003,0.0401
"5185",246,"Finland","14.7",2004,0.0401
"5186",246,"Finland","14.7",2005,0.0401
"5187",246,"Finland","14.7",2006,0.0401
"5188",246,"Finland","14.7",2007,0.0401
"5189",246,"Finland","14.7",2008,0.0401
"5190",246,"Finland","14.7",2009,0.0401
"5191",246,"Finland","14.7",2010,0.0401
"5192",246,"Finland","14.7",2011,0.0401
"5193",246,"Finland","14.7",2012,0.0384608479692475
"5194",246,"Finland","14.7",2013,0.03641
"5195",246,"Finland","14.7",2014,0.03308
"5196",246,"Finland","14.7",2015,0.02975
"5197",246,"Finland","14.7",2016,0.031359209452901
"5198",246,"Finland","14.7",2017,0.0361
"5199",246,"Finland","14.7",2018,0.0361
"5200",246,"Finland","14.7",2019,0.0361
"5201",246,"Finland","14.b",2000,80
"5202",246,"Finland","14.b",2001,80
"5203",246,"Finland","14.b",2002,80
"5204",246,"Finland","14.b",2003,80
"5205",246,"Finland","14.b",2004,80
"5206",246,"Finland","14.b",2005,80
"5207",246,"Finland","14.b",2006,80
"5208",246,"Finland","14.b",2007,80
"5209",246,"Finland","14.b",2008,80
"5210",246,"Finland","14.b",2009,80
"5211",246,"Finland","14.b",2010,80
"5212",246,"Finland","14.b",2011,80
"5213",246,"Finland","14.b",2012,80
"5214",246,"Finland","14.b",2013,80
"5215",246,"Finland","14.b",2014,80
"5216",246,"Finland","14.b",2015,80
"5217",246,"Finland","14.b",2016,80
"5218",246,"Finland","14.b",2017,80
"5219",246,"Finland","14.b",2018,80
"5220",246,"Finland","14.b",2019,80
"5221",250,"France","14.1",2000,5.06
"5222",250,"France","14.1",2001,5.06
"5223",250,"France","14.1",2002,5.06
"5224",250,"France","14.1",2003,5.06
"5225",250,"France","14.1",2004,5.06
"5226",250,"France","14.1",2005,5.06
"5227",250,"France","14.1",2006,5.58
"5228",250,"France","14.1",2007,2.43
"5229",250,"France","14.1",2008,3.17
"5230",250,"France","14.1",2009,1.75
"5231",250,"France","14.1",2010,2.52
"5232",250,"France","14.1",2011,4.02
"5233",250,"France","14.1",2012,4.22
"5234",250,"France","14.1",2013,6.16
"5235",250,"France","14.1",2014,6.86
"5236",250,"France","14.1",2015,2.32
"5237",250,"France","14.1",2016,2.81
"5238",250,"France","14.1",2017,4.1
"5239",250,"France","14.1",2018,3.91
"5240",250,"France","14.1",2019,2.84
"5241",250,"France","14.5",2000,22.50677
"5242",250,"France","14.5",2001,28.86947
"5243",250,"France","14.5",2002,42.43826
"5244",250,"France","14.5",2003,46.88153
"5245",250,"France","14.5",2004,48.80714
"5246",250,"France","14.5",2005,53.03054
"5247",250,"France","14.5",2006,70.87897
"5248",250,"France","14.5",2007,71.71829
"5249",250,"France","14.5",2008,73.68663
"5250",250,"France","14.5",2009,73.7209
"5251",250,"France","14.5",2010,75.79844
"5252",250,"France","14.5",2011,77.37555
"5253",250,"France","14.5",2012,79.15988
"5254",250,"France","14.5",2013,79.73171
"5255",250,"France","14.5",2014,80.14953
"5256",250,"France","14.5",2015,80.23972
"5257",250,"France","14.5",2016,80.24675
"5258",250,"France","14.5",2017,80.43714
"5259",250,"France","14.5",2018,81.1292
"5260",250,"France","14.5",2019,81.1292
"5261",250,"France","14.6",2000,100
"5262",250,"France","14.6",2001,100
"5263",250,"France","14.6",2002,100
"5264",250,"France","14.6",2003,100
"5265",250,"France","14.6",2004,100
"5266",250,"France","14.6",2005,100
"5267",250,"France","14.6",2006,100
"5268",250,"France","14.6",2007,100
"5269",250,"France","14.6",2008,100
"5270",250,"France","14.6",2009,100
"5271",250,"France","14.6",2010,100
"5272",250,"France","14.6",2011,100
"5273",250,"France","14.6",2012,100
"5274",250,"France","14.6",2013,100
"5275",250,"France","14.6",2014,100
"5276",250,"France","14.6",2015,100
"5277",250,"France","14.6",2016,100
"5278",250,"France","14.6",2017,100
"5279",250,"France","14.6",2018,100
"5280",250,"France","14.6",2019,100
"5281",250,"France","14.7",2000,0.02071
"5282",250,"France","14.7",2001,0.02071
"5283",250,"France","14.7",2002,0.02071
"5284",250,"France","14.7",2003,0.02071
"5285",250,"France","14.7",2004,0.02071
"5286",250,"France","14.7",2005,0.02071
"5287",250,"France","14.7",2006,0.02071
"5288",250,"France","14.7",2007,0.02071
"5289",250,"France","14.7",2008,0.02071
"5290",250,"France","14.7",2009,0.02071
"5291",250,"France","14.7",2010,0.02071
"5292",250,"France","14.7",2011,0.02071
"5293",250,"France","14.7",2012,0.0173065977723734
"5294",250,"France","14.7",2013,0.01618
"5295",250,"France","14.7",2014,0.0163868494687426
"5296",250,"France","14.7",2015,0.01688
"5297",250,"France","14.7",2016,0.018304106920329
"5298",250,"France","14.7",2017,0.02138
"5299",250,"France","14.7",2018,0.02138
"5300",250,"France","14.7",2019,0.02138
"5301",250,"France","14.b",2000,80
"5302",250,"France","14.b",2001,80
"5303",250,"France","14.b",2002,80
"5304",250,"France","14.b",2003,80
"5305",250,"France","14.b",2004,80
"5306",250,"France","14.b",2005,80
"5307",250,"France","14.b",2006,80
"5308",250,"France","14.b",2007,80
"5309",250,"France","14.b",2008,80
"5310",250,"France","14.b",2009,80
"5311",250,"France","14.b",2010,80
"5312",250,"France","14.b",2011,80
"5313",250,"France","14.b",2012,80
"5314",250,"France","14.b",2013,80
"5315",250,"France","14.b",2014,80
"5316",250,"France","14.b",2015,80
"5317",250,"France","14.b",2016,80
"5318",250,"France","14.b",2017,80
"5319",250,"France","14.b",2018,80
"5320",250,"France","14.b",2019,80
"5321",254,"French Guiana","14.1",2000,21.09
"5322",254,"French Guiana","14.1",2001,21.09
"5323",254,"French Guiana","14.1",2002,21.09
"5324",254,"French Guiana","14.1",2003,21.09
"5325",254,"French Guiana","14.1",2004,21.09
"5326",254,"French Guiana","14.1",2005,21.09
"5327",254,"French Guiana","14.1",2006,15.02
"5328",254,"French Guiana","14.1",2007,15.72
"5329",254,"French Guiana","14.1",2008,15.02
"5330",254,"French Guiana","14.1",2009,11.75
"5331",254,"French Guiana","14.1",2010,11.97
"5332",254,"French Guiana","14.1",2011,12.54
"5333",254,"French Guiana","14.1",2012,20.24
"5334",254,"French Guiana","14.1",2013,25.09
"5335",254,"French Guiana","14.1",2014,19.79
"5336",254,"French Guiana","14.1",2015,23.7
"5337",254,"French Guiana","14.1",2016,20.81
"5338",254,"French Guiana","14.1",2017,18.57
"5339",254,"French Guiana","14.1",2018,18.98
"5340",254,"French Guiana","14.1",2019,20.66
"5341",254,"French Guiana","14.5",2000,50.35428
"5342",254,"French Guiana","14.5",2001,53.48471
"5343",254,"French Guiana","14.5",2002,53.48471
"5344",254,"French Guiana","14.5",2003,53.48471
"5345",254,"French Guiana","14.5",2004,53.48471
"5346",254,"French Guiana","14.5",2005,53.48471
"5347",254,"French Guiana","14.5",2006,53.48471
"5348",254,"French Guiana","14.5",2007,53.48471
"5349",254,"French Guiana","14.5",2008,53.73818
"5350",254,"French Guiana","14.5",2009,53.73818
"5351",254,"French Guiana","14.5",2010,53.73818
"5352",254,"French Guiana","14.5",2011,53.73818
"5353",254,"French Guiana","14.5",2012,53.73818
"5354",254,"French Guiana","14.5",2013,54.29252
"5355",254,"French Guiana","14.5",2014,54.29252
"5356",254,"French Guiana","14.5",2015,54.30102
"5357",254,"French Guiana","14.5",2016,54.30102
"5358",254,"French Guiana","14.5",2017,54.30114
"5359",254,"French Guiana","14.5",2018,54.30114
"5360",254,"French Guiana","14.5",2019,54.30114
"5361",254,"French Guiana","14.6",2000,NA
"5362",254,"French Guiana","14.6",2001,NA
"5363",254,"French Guiana","14.6",2002,NA
"5364",254,"French Guiana","14.6",2003,NA
"5365",254,"French Guiana","14.6",2004,NA
"5366",254,"French Guiana","14.6",2005,NA
"5367",254,"French Guiana","14.6",2006,NA
"5368",254,"French Guiana","14.6",2007,NA
"5369",254,"French Guiana","14.6",2008,NA
"5370",254,"French Guiana","14.6",2009,NA
"5371",254,"French Guiana","14.6",2010,NA
"5372",254,"French Guiana","14.6",2011,NA
"5373",254,"French Guiana","14.6",2012,NA
"5374",254,"French Guiana","14.6",2013,NA
"5375",254,"French Guiana","14.6",2014,NA
"5376",254,"French Guiana","14.6",2015,NA
"5377",254,"French Guiana","14.6",2016,NA
"5378",254,"French Guiana","14.6",2017,NA
"5379",254,"French Guiana","14.6",2018,NA
"5380",254,"French Guiana","14.6",2019,NA
"5381",254,"French Guiana","14.7",2000,NA
"5382",254,"French Guiana","14.7",2001,NA
"5383",254,"French Guiana","14.7",2002,NA
"5384",254,"French Guiana","14.7",2003,NA
"5385",254,"French Guiana","14.7",2004,NA
"5386",254,"French Guiana","14.7",2005,NA
"5387",254,"French Guiana","14.7",2006,NA
"5388",254,"French Guiana","14.7",2007,NA
"5389",254,"French Guiana","14.7",2008,NA
"5390",254,"French Guiana","14.7",2009,NA
"5391",254,"French Guiana","14.7",2010,NA
"5392",254,"French Guiana","14.7",2011,NA
"5393",254,"French Guiana","14.7",2012,NA
"5394",254,"French Guiana","14.7",2013,NA
"5395",254,"French Guiana","14.7",2014,NA
"5396",254,"French Guiana","14.7",2015,NA
"5397",254,"French Guiana","14.7",2016,NA
"5398",254,"French Guiana","14.7",2017,NA
"5399",254,"French Guiana","14.7",2018,NA
"5400",254,"French Guiana","14.7",2019,NA
"5401",254,"French Guiana","14.b",2000,NA
"5402",254,"French Guiana","14.b",2001,NA
"5403",254,"French Guiana","14.b",2002,NA
"5404",254,"French Guiana","14.b",2003,NA
"5405",254,"French Guiana","14.b",2004,NA
"5406",254,"French Guiana","14.b",2005,NA
"5407",254,"French Guiana","14.b",2006,NA
"5408",254,"French Guiana","14.b",2007,NA
"5409",254,"French Guiana","14.b",2008,NA
"5410",254,"French Guiana","14.b",2009,NA
"5411",254,"French Guiana","14.b",2010,NA
"5412",254,"French Guiana","14.b",2011,NA
"5413",254,"French Guiana","14.b",2012,NA
"5414",254,"French Guiana","14.b",2013,NA
"5415",254,"French Guiana","14.b",2014,NA
"5416",254,"French Guiana","14.b",2015,NA
"5417",254,"French Guiana","14.b",2016,NA
"5418",254,"French Guiana","14.b",2017,NA
"5419",254,"French Guiana","14.b",2018,NA
"5420",254,"French Guiana","14.b",2019,NA
"5421",258,"French Polynesia","14.1",2000,17.15
"5422",258,"French Polynesia","14.1",2001,17.15
"5423",258,"French Polynesia","14.1",2002,17.15
"5424",258,"French Polynesia","14.1",2003,17.15
"5425",258,"French Polynesia","14.1",2004,17.15
"5426",258,"French Polynesia","14.1",2005,17.15
"5427",258,"French Polynesia","14.1",2006,3.43
"5428",258,"French Polynesia","14.1",2007,2.81
"5429",258,"French Polynesia","14.1",2008,1.24
"5430",258,"French Polynesia","14.1",2009,0.49
"5431",258,"French Polynesia","14.1",2010,0.78
"5432",258,"French Polynesia","14.1",2011,0.29
"5433",258,"French Polynesia","14.1",2012,0.49
"5434",258,"French Polynesia","14.1",2013,0.34
"5435",258,"French Polynesia","14.1",2014,0.58
"5436",258,"French Polynesia","14.1",2015,0.48
"5437",258,"French Polynesia","14.1",2016,9.46
"5438",258,"French Polynesia","14.1",2017,8.81
"5439",258,"French Polynesia","14.1",2018,2.47
"5440",258,"French Polynesia","14.1",2019,0.64
"5441",258,"French Polynesia","14.5",2000,0
"5442",258,"French Polynesia","14.5",2001,0
"5443",258,"French Polynesia","14.5",2002,0
"5444",258,"French Polynesia","14.5",2003,0
"5445",258,"French Polynesia","14.5",2004,0
"5446",258,"French Polynesia","14.5",2005,0
"5447",258,"French Polynesia","14.5",2006,0
"5448",258,"French Polynesia","14.5",2007,0
"5449",258,"French Polynesia","14.5",2008,0
"5450",258,"French Polynesia","14.5",2009,0
"5451",258,"French Polynesia","14.5",2010,0
"5452",258,"French Polynesia","14.5",2011,0
"5453",258,"French Polynesia","14.5",2012,0
"5454",258,"French Polynesia","14.5",2013,0
"5455",258,"French Polynesia","14.5",2014,0
"5456",258,"French Polynesia","14.5",2015,0
"5457",258,"French Polynesia","14.5",2016,0
"5458",258,"French Polynesia","14.5",2017,0
"5459",258,"French Polynesia","14.5",2018,0
"5460",258,"French Polynesia","14.5",2019,0
"5461",258,"French Polynesia","14.6",2000,NA
"5462",258,"French Polynesia","14.6",2001,NA
"5463",258,"French Polynesia","14.6",2002,NA
"5464",258,"French Polynesia","14.6",2003,NA
"5465",258,"French Polynesia","14.6",2004,NA
"5466",258,"French Polynesia","14.6",2005,NA
"5467",258,"French Polynesia","14.6",2006,NA
"5468",258,"French Polynesia","14.6",2007,NA
"5469",258,"French Polynesia","14.6",2008,NA
"5470",258,"French Polynesia","14.6",2009,NA
"5471",258,"French Polynesia","14.6",2010,NA
"5472",258,"French Polynesia","14.6",2011,NA
